StockCode,TransactionCount,Support,SupportPercentage
48187,1282,0.03244255491446503,3.244255491446503
22554,1275,0.032265411478894626,3.2265411478894626
82486,1274,0.03224010527381314,3.2240105273813136
22726,1273,0.032214799068731655,3.2214799068731654
84755,1259,0.03186051219759085,3.1860512197590847
22385,1248,0.0315821439416945,3.15821439416945
84378,1248,0.0315821439416945,3.15821439416945
23203,1231,0.031151938455309242,3.115193845530924
21559,1221,0.03089887640449438,3.089887640449438
22624,1219,0.03084826399433141,3.084826399433141
20718,1213,0.030696426763842495,3.0696426763842495
22865,1212,0.03067112055876101,3.067112055876101
47591D,1212,0.03067112055876101,3.067112055876101
22558,1202,0.030418058507946148,3.041805850794615
82600,1201,0.030392752302864662,3.0392752302864663
22961,1200,0.030367446097783177,3.0367446097783177
22556,1196,0.030266221277457234,3.0266221277457235
82484,1176,0.02976009717582751,2.9760097175827513
82583,1176,0.02976009717582751,2.9760097175827513
84997D,1167,0.02953234133009414,2.953234133009414
21210,1161,0.02938050409960522,2.938050409960522
22328,1159,0.02932989168944225,2.932989168944225
22960,1159,0.02932989168944225,2.932989168944225
22367,1156,0.029253973074197793,2.925397307419779
21524,1150,0.02910213584370888,2.910213584370888
15056N,1149,0.029076829638627393,2.9076829638627393
22219,1149,0.029076829638627393,2.9076829638627393
20971,1148,0.029051523433545907,2.9051523433545907
23298,1146,0.029000911023382935,2.9000911023382936
84029E,1145,0.028975604818301446,2.8975604818301446
84970L,1145,0.028975604818301446,2.8975604818301446
22952,1144,0.02895029861321996,2.895029861321996
21174,1135,0.02872254276748659,2.872254276748659
79321,1135,0.02872254276748659,2.872254276748659
22147,1132,0.02864662415224213,2.8646624152242133
22557,1126,0.028494786921753213,2.8494786921753215
21889,1123,0.028418868306508756,2.8418868306508758
82483,1123,0.028418868306508756,2.8418868306508758
21523,1122,0.02839356210142727,2.839356210142727
84692,1122,0.02839356210142727,2.839356210142727
22352,1117,0.02826703107601984,2.826703107601984
84380,1114,0.02819111246077538,2.8191112460775383
21535,1111,0.028115193845530923,2.811519384553092
85150,1110,0.028089887640449437,2.8089887640449436
84997B,1104,0.027938050409960523,2.793805040996052
22417,1103,0.027912744204879037,2.7912744204879036
22029,1101,0.027862131794716066,2.7862131794716065
22381,1100,0.02783682558963458,2.783682558963458
23209,1098,0.027786213179471605,2.7786213179471604
22467,1095,0.027710294564227148,2.7710294564227147
22553,1090,0.02758376353881972,2.758376353881972
22909,1086,0.027482538718493776,2.7482538718493776
22585,1084,0.027431926308330804,2.7431926308330805
22866,1083,0.02740662010324932,2.740662010324932
22659,1075,0.02720417046259743,2.720417046259743
22993,1073,0.027153558052434457,2.715355805243446
21314,1066,0.026976414616864054,2.6976414616864055
22867,1054,0.026672740155886224,2.6672740155886223
20711,1052,0.026622127745723253,2.662212774572325
21481,1050,0.026571515335560278,2.6571515335560276
21936,1046,0.026470290515234335,2.6470290515234334
23206,1036,0.026217228464419477,2.6217228464419478
22698,1033,0.026141309849175016,2.6141309849175016
84997C,1026,0.025964166413604616,2.5964166413604617
21915,1025,0.02593886020852313,2.593886020852313
84077,1019,0.025787022978034212,2.5787022978034213
84988,1019,0.025787022978034212,2.5787022978034213
71459,1017,0.02573641056787124,2.573641056787124
22835,1011,0.025584573337382326,2.558457333738233
84029G,1009,0.025533960927219355,2.5533960927219357
21429,997,0.025230286466241522,2.523028646624152
22173,997,0.025230286466241522,2.523028646624152
22113,996,0.025204980261160036,2.5204980261160035
22662,994,0.025154367850997065,2.5154367850997064
23084,994,0.025154367850997065,2.5154367850997064
15036,991,0.025078449235752608,2.5078449235752607
21094,984,0.024901305800182204,2.4901305800182203
48185,983,0.024875999595100718,2.4875999595100717
22196,981,0.024825387184937747,2.4825387184937746
23199,978,0.02474946856969329,2.474946856969329
21908,974,0.024648243749367346,2.4648243749367347
21172,971,0.024572325134122885,2.4572325134122885
21155,969,0.024521712723959914,2.4521712723959914
22297,969,0.024521712723959914,2.4521712723959914
22728,969,0.024521712723959914,2.4521712723959914
22555,967,0.024471100313796942,2.4471100313796943
20676,966,0.024445794108715457,2.4445794108715457
21165,966,0.024445794108715457,2.4445794108715457
21914,963,0.024369875493471,2.4369875493471
22348,961,0.024319263083308028,2.431926308330803
22082,957,0.024218038262982085,2.4218038262982087
21533,954,0.024142119647737624,2.4142119647737625
21976,950,0.02404089482741168,2.4040894827411683
22625,950,0.02404089482741168,2.4040894827411683
15056BL,944,0.023889057596922766,2.3889057596922765
22617,942,0.023838445186759795,2.3838445186759794
22150,938,0.02373722036643385,2.3737220366433847
85014B,935,0.02366130175118939,2.366130175118939
21156,930,0.023534770725781962,2.353477072578196
21479,930,0.023534770725781962,2.353477072578196
21035,929,0.023509464520700477,2.3509464520700476
85066,929,0.023509464520700477,2.3509464520700476
21217,928,0.02348415831561899,2.348415831561899
22502,924,0.023382933495293044,2.3382933495293043
21935,921,0.023307014880048587,2.3307014880048587
72741,920,0.0232817086749671,2.32817086749671
21985,919,0.023256402469885615,2.3256402469885615
23301,913,0.0231045652393967,2.31045652393967
82581,913,0.0231045652393967,2.31045652393967
20750,909,0.023003340419070758,2.300334041907076
23201,906,0.022927421803826297,2.29274218038263
22561,904,0.022876809393663326,2.2876809393663327
21154,903,0.02285150318858184,2.285150318858184
21238,903,0.02285150318858184,2.285150318858184
20975,902,0.022826196983500354,2.2826196983500355
22507,900,0.022775584573337383,2.2775584573337384
22487,898,0.02272497216317441,2.2724972163174413
21218,897,0.022699665958092925,2.2699665958092927
85049E,891,0.022547828727604007,2.254782872760401
47590B,882,0.022320072881870635,2.2320072881870634
21868,881,0.02229476667678915,2.229476667678915
22413,881,0.02229476667678915,2.229476667678915
22646,880,0.022269460471707664,2.2269460471707663
23202,879,0.022244154266626178,2.2244154266626177
22568,875,0.02214292944630023,2.214292944630023
22621,875,0.02214292944630023,2.214292944630023
47566B,874,0.022117623241218746,2.2117623241218745
21121,873,0.02209231703613726,2.209231703613726
23245,873,0.02209231703613726,2.209231703613726
21484,864,0.021864561190403888,2.186456119040389
22294,861,0.021788642575159427,2.1788642575159427
22633,858,0.02171272395991497,2.171272395991497
22694,858,0.02171272395991497,2.171272395991497
20754,852,0.021560886729426056,2.1560886729426056
48184,851,0.02153558052434457,2.153558052434457
22667,848,0.021459661909100113,2.1459661909100114
22087,847,0.021434355704018627,2.143435570401863
22027,845,0.021383743293855652,2.1383743293855653
21086,843,0.02133313088369268,2.133313088369268
84406B,843,0.02133313088369268,2.133313088369268
22620,841,0.02128251847352971,2.128251847352971
21891,835,0.021130681243040794,2.113068124304079
21900,835,0.021130681243040794,2.113068124304079
22456,835,0.021130681243040794,2.113068124304079
22722,835,0.021130681243040794,2.113068124304079
22296,833,0.021080068832877823,2.108006883287782
22577,832,0.021054762627796337,2.1054762627796335
21527,831,0.02102945642271485,2.102945642271485
22652,830,0.021004150217633365,2.1004150217633364
22907,829,0.020978844012551876,2.097884401255188
21912,828,0.02095353780747039,2.095353780747039
22212,828,0.02095353780747039,2.095353780747039
21668,825,0.020877619192225933,2.087761919222593
21888,825,0.020877619192225933,2.087761919222593
22616,825,0.020877619192225933,2.087761919222593
20974,822,0.020801700576981476,2.0801700576981474
21892,818,0.020700475756655533,2.070047575665553
21672,815,0.020624557141411076,2.0624557141411075
21430,814,0.020599250936329586,2.0599250936329585
84987,812,0.020548638526166615,2.0548638526166614
22084,811,0.02052333232108513,2.052333232108513
22195,811,0.02052333232108513,2.052333232108513
22273,810,0.020498026116003643,2.0498026116003643
71477,809,0.020472719910922157,2.0472719910922157
21974,808,0.02044741370584067,2.044741370584067
22488,808,0.02044741370584067,2.044741370584067
21122,807,0.020422107500759186,2.0422107500759186
22570,807,0.020422107500759186,2.0422107500759186
21669,805,0.020371495090596214,2.0371495090596214
21216,802,0.020295576475351757,2.0295576475351758
21498,802,0.020295576475351757,2.0295576475351758
22427,798,0.02019435165502581,2.019435165502581
22595,796,0.02014373924486284,2.014373924486284
82582,796,0.02014373924486284,2.014373924486284
84375,796,0.02014373924486284,2.014373924486284
22759,795,0.020118433039781353,2.0118433039781354
82552,794,0.020093126834699868,2.009312683469987
21918,788,0.019941289604210953,1.9941289604210952
22271,787,0.019915983399129467,1.9915983399129467
22489,785,0.019865370988966496,1.9865370988966495
22464,784,0.01984006478388501,1.984006478388501
22569,784,0.01984006478388501,1.984006478388501
23355,782,0.019789452373722035,1.9789452373722034
21871,779,0.019713533758477578,1.9713533758477577
22632,779,0.019713533758477578,1.9713533758477577
21531,776,0.01963761514323312,1.963761514323312
22499,774,0.01958700273307015,1.958700273307015
21169,772,0.019536390322907177,1.9536390322907178
21907,771,0.01951108411782569,1.9511084117825692
21240,769,0.01946047170766272,1.946047170766272
21558,768,0.019435165502581234,1.9435165502581235
22578,768,0.019435165502581234,1.9435165502581235
21670,767,0.01940985929749975,1.9409859297499747
20749,766,0.01938455309241826,1.938455309241826
21673,763,0.019308634477173802,1.9308634477173803
22501,762,0.019283328272092316,1.9283328272092317
20677,760,0.019232715861929345,1.9232715861929344
23300,758,0.019182103451766373,1.9182103451766372
20717,757,0.019156797246684888,1.9156797246684887
22734,756,0.019131491041603402,1.9131491041603401
84347,756,0.019131491041603402,1.9131491041603401
21877,755,0.019106184836521916,1.9106184836521916
21239,751,0.019004960016195973,1.9004960016195973
82551,751,0.019004960016195973,1.9004960016195973
22730,746,0.01887842899078854,1.887842899078854
47559B,745,0.018853122785707055,1.8853122785707055
22505,744,0.01882781658062557,1.882781658062557
22607,744,0.01882781658062557,1.882781658062557
22560,742,0.018777204170462598,1.8777204170462598
22748,742,0.018777204170462598,1.8777204170462598
21078,741,0.018751897965381112,1.8751897965381112
22645,741,0.018751897965381112,1.8751897965381112
23207,740,0.018726591760299626,1.8726591760299627
21136,739,0.01870128555521814,1.8701285555218141
22424,739,0.01870128555521814,1.8701285555218141
84596B,733,0.018549448324729222,1.8549448324729223
22492,732,0.018524142119647737,1.8524142119647737
22966,732,0.018524142119647737,1.8524142119647737
84520B,732,0.018524142119647737,1.8524142119647737
21955,729,0.01844822350440328,1.8448223504403278
23284,728,0.018422917299321794,1.8422917299321793
21671,727,0.018397611094240308,1.8397611094240307
71053,727,0.018397611094240308,1.8397611094240307
21934,725,0.018346998684077336,1.8346998684077336
22055,724,0.01832169247899585,1.832169247899585
22900,723,0.018296386273914365,1.8296386273914365
21164,721,0.018245773863751393,1.8245773863751393
48111,720,0.018220467658669907,1.8220467658669908
21982,718,0.018169855248506932,1.8169855248506932
22158,718,0.018169855248506932,1.8169855248506932
85049A,718,0.018169855248506932,1.8169855248506932
22151,716,0.01811924283834396,1.811924283834396
23344,716,0.01811924283834396,1.811924283834396
20679,715,0.018093936633262475,1.8093936633262475
84050,715,0.018093936633262475,1.8093936633262475
21916,713,0.018043324223099504,1.8043324223099504
85014A,712,0.018018018018018018,1.8018018018018018
22549,711,0.017992711812936532,1.7992711812936533
20979,709,0.01794209940277356,1.7942099402773561
21539,709,0.01794209940277356,1.7942099402773561
22969,709,0.01794209940277356,1.7942099402773561
22619,708,0.017916793197692075,1.7916793197692076
22295,706,0.017866180787529103,1.7866180787529102
22144,704,0.017815568377366132,1.781556837736613
82578,704,0.017815568377366132,1.781556837736613
22665,703,0.017790262172284643,1.7790262172284643
22745,703,0.017790262172284643,1.7790262172284643
22169,701,0.01773964976212167,1.7739649762121672
48188,698,0.017663731146877214,1.7663731146877213
22333,697,0.017638424941795728,1.7638424941795727
22508,697,0.017638424941795728,1.7638424941795727
20675,693,0.017537200121469785,1.7537200121469785
22064,693,0.017537200121469785,1.7537200121469785
84949,693,0.017537200121469785,1.7537200121469785
22131,692,0.0175118939163883,1.75118939163883
22752,692,0.0175118939163883,1.75118939163883
35970,692,0.0175118939163883,1.75118939163883
22776,691,0.017486587711306813,1.7486587711306814
21385,690,0.017461281506225328,1.7461281506225328
47590A,690,0.017461281506225328,1.7461281506225328
21901,688,0.017410669096062356,1.7410669096062357
22380,688,0.017410669096062356,1.7410669096062357
22663,688,0.017410669096062356,1.7410669096062357
22030,685,0.017334750480817895,1.7334750480817895
22749,685,0.017334750480817895,1.7334750480817895
22079,684,0.01730944427573641,1.730944427573641
22371,684,0.01730944427573641,1.730944427573641
84947,680,0.017208219455410467,1.7208219455410467
21980,676,0.017106994635084524,1.7106994635084523
22804,670,0.016955157404595605,1.6955157404595607
84997A,670,0.016955157404595605,1.6955157404595607
23208,668,0.016904544994432634,1.6904544994432633
21506,665,0.016828626379188177,1.6828626379188176
22631,663,0.016778013969025205,1.6778013969025205
84032A,662,0.01675270776394372,1.675270776394372
22171,661,0.016727401558862234,1.6727401558862234
20973,658,0.016651482943617776,1.6651482943617777
21242,657,0.01662617673853629,1.6626176738536291
21937,657,0.01662617673853629,1.6626176738536291
21992,656,0.016600870533454805,1.6600870533454806
22274,656,0.016600870533454805,1.6600870533454806
21259,655,0.016575564328373316,1.6575564328373316
21989,654,0.01655025812329183,1.655025812329183
22627,653,0.016524951918210344,1.6524951918210344
84945,653,0.016524951918210344,1.6524951918210344
21380,651,0.016474339508047373,1.6474339508047373
21770,651,0.016474339508047373,1.6474339508047373
21932,649,0.0164237270978844,1.6423727097884402
22750,647,0.01637311468772143,1.6373114687721428
22198,646,0.016347808482639944,1.6347808482639943
22327,646,0.016347808482639944,1.6347808482639943
21326,643,0.016271889867395486,1.6271889867395486
21328,643,0.016271889867395486,1.6271889867395486
22227,643,0.016271889867395486,1.6271889867395486
22301,643,0.016271889867395486,1.6271889867395486
22109,642,0.016246583662314,1.6246583662314
22605,642,0.016246583662314,1.6246583662314
20983,641,0.016221277457232515,1.6221277457232515
22766,640,0.016195971252151026,1.6195971252151025
35961,637,0.01612005263690657,1.6120052636906568
21137,634,0.01604413402166211,1.604413402166211
22037,634,0.01604413402166211,1.604413402166211
22951,634,0.01604413402166211,1.604413402166211
22661,631,0.015968215406417654,1.5968215406417654
21870,630,0.015942909201336168,1.5942909201336168
84832,630,0.015942909201336168,1.5942909201336168
21124,629,0.015917602996254682,1.5917602996254683
23307,629,0.015917602996254682,1.5917602996254683
23321,629,0.015917602996254682,1.5917602996254683
21509,628,0.015892296791173197,1.5892296791173197
21622,626,0.015841684381010225,1.5841684381010226
21933,625,0.01581637817592874,1.581637817592874
22429,625,0.01581637817592874,1.581637817592874
84536A,625,0.01581637817592874,1.581637817592874
21411,624,0.01579107197084725,1.579107197084725
21876,623,0.015765765765765764,1.5765765765765765
21899,622,0.01574045956068428,1.574045956068428
22191,620,0.015689847150521307,1.5689847150521308
22431,620,0.015689847150521307,1.5689847150521308
22088,619,0.01566454094543982,1.5664540945439822
21874,617,0.01561392853527685,1.561392853527685
22193,617,0.01561392853527685,1.561392853527685
84596F,614,0.015538009920032392,1.5538009920032392
20969,613,0.015512703714950907,1.5512703714950906
21108,613,0.015512703714950907,1.5512703714950906
22729,612,0.01548739750986942,1.5487397509869418
22329,610,0.015436785099706448,1.5436785099706447
22644,610,0.015436785099706448,1.5436785099706447
20828,607,0.01536086648446199,1.536086648446199
22692,606,0.015335560279380505,1.5335560279380505
22358,605,0.015310254074299019,1.531025407429902
22739,601,0.015209029253973074,1.5209029253973074
84032B,601,0.015209029253973074,1.5209029253973074
22637,598,0.015133110638728617,1.5133110638728617
22654,597,0.015107804433647131,1.5107804433647132
22834,597,0.015107804433647131,1.5107804433647132
21098,596,0.015082498228565644,1.5082498228565644
23200,595,0.015057192023484158,1.5057192023484158
20682,589,0.014905354792995243,1.4905354792995242
22584,589,0.014905354792995243,1.4905354792995242
21390,588,0.014880048587913756,1.4880048587913757
22418,586,0.014829436177750784,1.4829436177750783
22940,586,0.014829436177750784,1.4829436177750783
21507,584,0.014778823767587813,1.4778823767587812
22534,583,0.014753517562506327,1.4753517562506326
23204,583,0.014753517562506327,1.4753517562506326
21756,581,0.014702905152343355,1.4702905152343355
22156,581,0.014702905152343355,1.4702905152343355
16237,580,0.014677598947261868,1.4677598947261867
22668,579,0.014652292742180382,1.4652292742180382
21993,577,0.01460168033201741,1.460168033201741
20982,576,0.014576374126935925,1.4576374126935925
22170,575,0.01455106792185444,1.455106792185444
20970,574,0.014525761716772953,1.4525761716772954
21033,573,0.014500455511691468,1.4500455511691468
22141,572,0.01447514930660998,1.447514930660998
22622,571,0.014449843101528494,1.4449843101528494
21704,568,0.014373924486284037,1.4373924486284038
22366,568,0.014373924486284037,1.4373924486284038
22179,566,0.014323312076121066,1.4323312076121066
22188,566,0.014323312076121066,1.4323312076121066
22746,564,0.014272699665958092,1.4272699665958093
23322,562,0.01422208725579512,1.4222087255795122
85049G,562,0.01422208725579512,1.4222087255795122
21703,561,0.014196781050713635,1.4196781050713636
85232B,561,0.014196781050713635,1.4196781050713636
20978,557,0.01409555623038769,1.4095556230387691
22174,557,0.01409555623038769,1.4095556230387691
21329,555,0.014044943820224719,1.4044943820224718
22041,555,0.014044943820224719,1.4044943820224718
22528,554,0.014019637615143233,1.4019637615143232
21519,553,0.013994331410061747,1.3994331410061747
21981,553,0.013994331410061747,1.3994331410061747
22579,553,0.013994331410061747,1.3994331410061747
22089,552,0.013969025204980261,1.396902520498026
23293,552,0.013969025204980261,1.396902520498026
22983,551,0.013943718999898776,1.3943718999898775
22725,549,0.013893106589735802,1.3893106589735802
21890,547,0.013842494179572831,1.384249417957283
22378,546,0.013817187974491345,1.3817187974491345
22192,543,0.013741269359246888,1.3741269359246888
48129,543,0.013741269359246888,1.3741269359246888
21508,541,0.013690656949083915,1.3690656949083915
22623,541,0.013690656949083915,1.3690656949083915
22303,540,0.013665350744002429,1.366535074400243
22435,537,0.013589432128757972,1.3589432128757972
48173C,537,0.013589432128757972,1.3589432128757972
23240,536,0.013564125923676486,1.3564125923676487
22602,535,0.013538819718595,1.3538819718595
21116,534,0.013513513513513514,1.3513513513513513
21260,534,0.013513513513513514,1.3513513513513513
22998,534,0.013513513513513514,1.3513513513513513
22563,533,0.013488207308432027,1.3488207308432028
21257,532,0.013462901103350541,1.3462901103350542
21381,532,0.013462901103350541,1.3462901103350542
84510A,532,0.013462901103350541,1.3462901103350542
84030E,531,0.013437594898269055,1.3437594898269056
21623,530,0.01341228869318757,1.3412288693187568
37448,528,0.013361676283024598,1.3361676283024597
21258,526,0.013311063872861626,1.3311063872861626
22300,526,0.013311063872861626,1.3311063872861626
21041,525,0.013285757667780139,1.3285757667780138
21700,525,0.013285757667780139,1.3285757667780138
22851,523,0.013235145257617167,1.3235145257617167
21561,522,0.013209839052535682,1.3209839052535681
21714,522,0.013209839052535682,1.3209839052535681
37503,522,0.013209839052535682,1.3209839052535681
22061,520,0.01315922664237271,1.315922664237271
21658,519,0.013133920437291224,1.3133920437291224
22080,519,0.013133920437291224,1.3133920437291224
84792,519,0.013133920437291224,1.3133920437291224
22432,517,0.013083308027128251,1.308330802712825
85048,517,0.013083308027128251,1.308330802712825
20961,514,0.013007389411883794,1.3007389411883794
20981,513,0.012982083206802308,1.2982083206802308
22110,512,0.012956777001720822,1.2956777001720823
22771,512,0.012956777001720822,1.2956777001720823
22072,511,0.012931470796639337,1.2931470796639337
22571,511,0.012931470796639337,1.2931470796639337
22335,510,0.01290616459155785,1.2906164591557852
20963,509,0.012880858386476363,1.2880858386476364
22419,509,0.012880858386476363,1.2880858386476364
22712,508,0.012855552181394878,1.2855552181394878
22028,507,0.012830245976313392,1.2830245976313392
22567,506,0.012804939771231906,1.2804939771231907
82599,506,0.012804939771231906,1.2804939771231907
21179,505,0.01277963356615042,1.2779633566150421
21243,503,0.012729021155987449,1.2729021155987448
21544,503,0.012729021155987449,1.2729021155987448
22142,503,0.012729021155987449,1.2729021155987448
21494,501,0.012678408745824475,1.2678408745824477
85049C,501,0.012678408745824475,1.2678408745824477
22115,500,0.01265310254074299,1.2653102540742989
22634,499,0.012627796335661504,1.2627796335661503
22755,499,0.012627796335661504,1.2627796335661503
72351B,499,0.012627796335661504,1.2627796335661503
22738,498,0.012602490130580018,1.2602490130580017
22795,498,0.012602490130580018,1.2602490130580017
22844,498,0.012602490130580018,1.2602490130580017
21990,497,0.012577183925498532,1.2577183925498532
21716,496,0.012551877720417047,1.2551877720417046
22361,496,0.012551877720417047,1.2551877720417046
48116,496,0.012551877720417047,1.2551877720417046
21327,495,0.012526571515335561,1.252657151533556
22580,495,0.012526571515335561,1.252657151533556
21114,494,0.012501265310254075,1.2501265310254075
21844,494,0.012501265310254075,1.2501265310254075
72760B,494,0.012501265310254075,1.2501265310254075
22353,493,0.012475959105172588,1.2475959105172587
22737,493,0.012475959105172588,1.2475959105172587
21500,492,0.012450652900091102,1.2450652900091101
22754,492,0.012450652900091102,1.2450652900091101
37370,492,0.012450652900091102,1.2450652900091101
22161,489,0.012374734284846645,1.2374734284846645
22636,489,0.012374734284846645,1.2374734284846645
82567,489,0.012374734284846645,1.2374734284846645
21746,488,0.012349428079765159,1.234942807976516
21715,487,0.012324121874683673,1.2324121874683673
21745,486,0.012298815669602186,1.2298815669602186
22649,486,0.012298815669602186,1.2298815669602186
85199S,486,0.012298815669602186,1.2298815669602186
20977,485,0.0122735094645207,1.22735094645207
21497,485,0.0122735094645207,1.22735094645207
22635,485,0.0122735094645207,1.22735094645207
22908,485,0.0122735094645207,1.22735094645207
22588,483,0.012222897054357728,1.2222897054357729
22941,483,0.012222897054357728,1.2222897054357729
22847,482,0.012197590849276243,1.2197590849276243
20829,481,0.012172284644194757,1.2172284644194757
22078,480,0.012146978439113271,1.2146978439113272
22207,480,0.012146978439113271,1.2146978439113272
21967,479,0.012121672234031785,1.2121672234031786
84509A,479,0.012121672234031785,1.2121672234031786
37449,477,0.012071059823868812,1.2071059823868813
21592,476,0.012045753618787326,1.2045753618787327
23343,476,0.012045753618787326,1.2045753618787327
23356,476,0.012045753618787326,1.2045753618787327
84270,476,0.012045753618787326,1.2045753618787327
23198,475,0.01202044741370584,1.2020447413705841
21902,474,0.011995141208624355,1.1995141208624354
22073,474,0.011995141208624355,1.1995141208624354
22241,474,0.011995141208624355,1.1995141208624354
22045,473,0.011969835003542869,1.1969835003542868
21071,472,0.011944528798461383,1.1944528798461382
22441,472,0.011944528798461383,1.1944528798461382
20751,471,0.011919222593379897,1.1919222593379897
22898,471,0.011919222593379897,1.1919222593379897
23243,470,0.01189391638829841,1.189391638829841
21787,469,0.011868610183216924,1.1868610183216923
21986,469,0.011868610183216924,1.1868610183216923
85061W,469,0.011868610183216924,1.1868610183216923
22494,468,0.011843303978135438,1.1843303978135438
22530,468,0.011843303978135438,1.1843303978135438
21718,467,0.011817997773053953,1.1817997773053952
21917,467,0.011817997773053953,1.1817997773053952
23205,467,0.011817997773053953,1.1817997773053952
22751,466,0.011792691567972467,1.1792691567972466
21428,465,0.011767385362890981,1.176738536289098
21577,464,0.011742079157809495,1.1742079157809495
20674,463,0.01171677295272801,1.171677295272801
22904,463,0.01171677295272801,1.171677295272801
22185,462,0.011691466747646522,1.1691466747646522
22357,462,0.011691466747646522,1.1691466747646522
22812,462,0.011691466747646522,1.1691466747646522
84971S,462,0.011691466747646522,1.1691466747646522
22465,461,0.011666160542565036,1.1666160542565036
21499,460,0.01164085433748355,1.164085433748355
21832,459,0.011615548132402065,1.1615548132402065
22059,458,0.011590241927320579,1.159024192732058
17003,456,0.011539629517157608,1.1539629517157608
22065,456,0.011539629517157608,1.1539629517157608
15060B,454,0.011489017106994634,1.1489017106994635
21407,453,0.011463710901913149,1.146371090191315
21866,453,0.011463710901913149,1.146371090191315
22444,453,0.011463710901913149,1.146371090191315
47556B,453,0.011463710901913149,1.146371090191315
21786,450,0.011387792286668691,1.1387792286668692
22837,450,0.011387792286668691,1.1387792286668692
