RuleKey,AntecedentKey,ConsequentKey,AntecedentItems,ConsequentItems,AntecedentLength,ConsequentLength,AntecedentSupport,ConsequentSupport,Support,Confidence,ReverseConfidence,Lift,Leverage,Conviction,Kulczynski,Cosine,AllConfidence,MaxConfidence,ImbalanceRatio,ConfidenceGapVsConsequentBaseRate,ExpectedSupportUnderIndependence,ChiSquare,NonPositiveDependence,WeakPositiveDependence,DirectionalConfidenceImbalance,MisleadingCandidate,DiagnosticFlags
"[""22697""] -> [""22699""]","[""22697""]","[""22699""]",22697 — GREEN REGENCY TEACUP AND SAUCER,22699 — ROSES REGENCY TEACUP AND SAUCER,1,1,0.03423929547525053,0.036036036036036036,0.026166616054256502,0.7642276422764228,0.7261235955056179,21.207317073170735,0.02493276756866189,4.088536812674745,0.7451756188910204,0.7449320260228696,0.7261235955056179,0.7642276422764228,0.0407343660355709,0.7281916062403868,0.0012338484855946136,21385.617347507156,False,False,False,False,
"[""22302""] -> [""22303""]","[""22302""]","[""22303""]",22302 — COFFEE MUG PEARS DESIGN,22303 — COFFEE MUG APPLES DESIGN,1,1,0.010021257212268448,0.013665350744002429,0.007541249114282822,0.7525252525252525,0.5518518518518518,55.06812570145903,0.007404305119581309,3.9855971541364794,0.6521885521885522,0.6444241260003718,0.5518518518518518,0.7525252525252525,0.225705329153605,0.73885990178125,0.00013694399470151234,16201.246857174301,False,False,False,False,
"[""22300""] -> [""22301""]","[""22300""]","[""22301""]",22300 — COFFEE MUG DOG + BALL DESIGN,22301 — COFFEE MUG CAT + BIRD DESIGN,1,1,0.013311063872861626,0.016271889867395486,0.009995951007186962,0.7509505703422052,0.614307931570762,46.15017533070386,0.009779354841829891,3.9499311903034338,0.6826292509564836,0.6792016575206543,0.614307931570762,0.7509505703422052,0.1511627906976744,0.7346786804748098,0.00021659616535707121,17975.760891725593,False,False,False,False,
"[""21899""] -> [""21900""]","[""21899""]","[""21900""]","21899 — KEY FOB , GARAGE DESIGN","21900 — KEY FOB , SHED",1,1,0.01574045956068428,0.021130681243040794,0.011817997773053953,0.7508038585209004,0.5592814371257485,35.531455417139995,0.01148539113945816,3.9281078468827664,0.6550426478233244,0.6480051396348074,0.5592814371257485,0.7508038585209004,0.21515151515151523,0.7296731772778595,0.00033260663359579345,16266.694122570118,False,False,False,False,
"[""22748""] -> [""22745""]","[""22748""]","[""22745""]",22748 — POPPY'S PLAYHOUSE KITCHEN,22745 — POPPY'S PLAYHOUSE BEDROOM,1,1,0.018777204170462598,0.017790262172284643,0.01409555623038769,0.7506738544474393,0.7923186344238976,42.19577244999291,0.013761504845332643,3.939457434963052,0.7714962444356684,0.7712151990550489,0.7506738544474393,0.7923186344238976,0.043918918918919005,0.7328835922751546,0.0003340513850550462,23244.472237221686,False,False,False,False,
"[""21988""] -> [""21987""]","[""21988""]","[""21987""]",21988 — PACK OF 6 SKULL PAPER PLATES,21987 — PACK OF 6 SKULL PAPER CUPS,1,1,0.010527381313898168,0.009742888956372103,0.007895535985423625,0.7499999999999999,0.8103896103896102,76.97922077922077,0.007792968878280929,3.96102844417451,0.7801948051948051,0.7796102922564631,0.7499999999999999,0.8103896103896102,0.06339468302658487,0.7402571110436278,0.0001025671071426965,23879.15768897958,False,False,False,False,
"[""21231""] -> [""21232""]","[""21231""]","[""21232""]",21231 — SWEETHEART CERAMIC TRINKET BOX,21232 — STRAWBERRY CERAMIC TRINKET BOX,1,1,0.037503795930762224,0.061620609373418365,0.02806458143536795,0.7483130904183536,0.455441478439425,12.143876829967827,0.025753574676298054,3.7283599380927455,0.6018772844288893,0.5837917610207514,0.455441478439425,0.7483130904183536,0.33938746438746437,0.6866924810449352,0.0023110067590698963,12556.520578646068,False,False,False,False,
"[""84596F""] -> [""84596B""]","[""84596F""]","[""84596B""]",84596F — SMALL MARSHMALLOWS PINK BOWL,84596B — SMALL DOLLY MIX DESIGN ORANGE BOWL,1,1,0.015538009920032392,0.018549448324729222,0.011564935722239093,0.744299674267101,0.6234652114597545,40.125164977269804,0.011276714210158323,3.8382843231122052,0.6838824428634278,0.681208451067927,0.6234652114597545,0.744299674267101,0.13370786516853925,0.7257502259423717,0.0002882215120807709,18044.47938638199,False,False,False,False,
"[""20674""] -> [""20676""]","[""20674""]","[""20676""]",20674 — GREEN POLKADOT BOWL,20676 — RED RETROSPOT BOWL,1,1,0.01171677295272801,0.024445794108715457,0.008654722137868205,0.7386609071274297,0.35403726708074534,30.216277853051256,0.00836829631864725,3.7329057630385503,0.5463490871040875,0.5113838957757464,0.35403726708074534,0.7386609071274297,0.4627414903403863,0.7142151130187142,0.000286425819220955,10020.79280650094,False,False,False,False,
"[""22699""] -> [""22697""]","[""22699""]","[""22697""]",22699 — ROSES REGENCY TEACUP AND SAUCER,22697 — GREEN REGENCY TEACUP AND SAUCER,1,1,0.036036036036036036,0.03423929547525053,0.026166616054256502,0.7261235955056179,0.7642276422764228,21.20731707317073,0.02493276756866189,3.526264726264725,0.7451756188910204,0.7449320260228696,0.7261235955056179,0.7642276422764228,0.0407343660355709,0.6918843000303674,0.0012338484855946136,21385.617347507152,False,False,False,False,
"[""21988""] -> [""21989""]","[""21988""]","[""21989""]",21988 — PACK OF 6 SKULL PAPER PLATES,21989 — PACK OF 20 SKULL PAPER NAPKINS,1,1,0.010527381313898168,0.01655025812329183,0.007642473934608766,0.7259615384615384,0.4617737003058104,43.86406139731828,0.007468243056501432,3.588728882637812,0.5938676193836744,0.5789904540621404,0.4617737003058104,0.7259615384615384,0.3098958333333332,0.7094112803382466,0.00017423087810733377,12999.564031601543,False,False,False,False,
"[""82581""] -> [""82580""]","[""82581""]","[""82580""]",82581 — TOILET METAL SIGN,82580 — BATHROOM METAL SIGN,1,1,0.0231045652393967,0.03380908998886527,0.01675270776394372,0.7250821467688937,0.4955089820359282,21.446366850089525,0.015971563438611346,3.5144713180883103,0.610295564402411,0.599403633987883,0.4955089820359282,0.7250821467688937,0.26654064272211714,0.6912730567800285,0.0007811443253323715,13671.79472010819,False,False,False,False,
"[""82578""] -> [""82580""]","[""82578""]","[""82580""]",82578 — KITCHEN METAL SIGN,82580 — BATHROOM METAL SIGN,1,1,0.017815568377366132,0.03380908998886527,0.01290616459155785,0.7244318181818181,0.3817365269461078,21.427131532389765,0.012303836437084697,3.506177322927004,0.553084172563963,0.5258726901845935,0.3817365269461078,0.7244318181818181,0.4130718954248365,0.6906227281929529,0.000602328154473154,10465.61894663667,False,False,False,False,
"[""23300""] -> [""23301""]","[""23300""]","[""23301""]",23300 — GARDENERS KNEELING PAD CUP OF TEA,23301 — GARDENERS KNEELING PAD KEEP CALM,1,1,0.019182103451766373,0.0231045652393967,0.013817187974491345,0.7203166226912928,0.5980284775465498,31.176376409933326,0.013373993813861153,3.4928619790025337,0.6591725501189213,0.6563305975036867,0.5980284775465498,0.7203166226912928,0.1377777777777778,0.6972120574518961,0.0004431941606301928,16644.26881866835,False,False,False,False,
"[""22578""] -> [""22577""]","[""22578""]","[""22577""]",22578 — WOODEN STAR CHRISTMAS SCANDINAVIAN,22577 — WOODEN HEART CHRISTMAS SCANDINAVIAN,1,1,0.019435165502581234,0.021054762627796337,0.013969025204980261,0.71875,0.6634615384615384,34.13716947115385,0.013559822408691477,3.480694177323391,0.6911057692307692,0.6905526632844382,0.6634615384615384,0.71875,0.06106870229007633,0.6976952373722036,0.000409202796288784,18497.271671052553,False,False,False,False,
"[""23170""] -> [""23171""]","[""23170""]","[""23171""]",23170 — REGENCY TEA PLATE ROSES,23171 — REGENCY TEA PLATE GREEN,1,1,0.01126126126126126,0.009641664136046158,0.008072679420994027,0.7168539325842697,0.837270341207349,74.3496062992126,0.007964102122164678,3.4976941226941225,0.7770621368958093,0.7747261043302087,0.7168539325842697,0.837270341207349,0.12623274161735698,0.7072122684482235,0.00010857729882934862,23574.021356150097,False,False,False,False,
"[""21136""] -> [""84879""]","[""21136""]","[""84879""]",21136 — PAINTED METAL PEARS ASSORTED,84879 — ASSORTED COLOUR BIRD ORNAMENT,1,1,0.01870128555521814,0.07103451766373114,0.013386982488106084,0.7158322056833558,0.18845742785892414,10.077244545701278,0.01205854568899946,3.269073768792869,0.45214481677114,0.36729265751123524,0.18845742785892414,0.7158322056833558,0.6854491216440173,0.6447976880196247,0.001328436799106623,4744.8352629202545,False,False,True,True,high directional confidence imbalance
"[""22804""] -> [""85123A""]","[""22804""]","[""85123A""]",22804 — CANDLEHOLDER PINK HANGING HEART,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.016955157404595605,0.1382731045652394,0.012071059823868812,0.7119402985074627,0.087298682284041,5.148798103188304,0.00972661757114307,2.991487149954868,0.39961949039575184,0.24930192523245445,0.087298682284041,0.7119402985074627,0.8474456425667314,0.5736671939422233,0.002344442252725741,1882.409653357129,False,False,True,True,high directional confidence imbalance
"[""21733""] -> [""85123A""]","[""21733""]","[""85123A""]",21733 — RED HANGING HEART T-LIGHT HOLDER,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.04453892094341533,0.1382731045652394,0.031430306711205586,0.7056818181818181,0.22730600292825767,5.103536370291494,0.025271771838373785,2.927875165955942,0.46649391055503786,0.4005068207035363,0.22730600292825767,0.7056818181818181,0.6191909060514877,0.5674087136165786,0.006158534872831798,4977.190999572547,False,False,False,False,
"[""21244""] -> [""21240""]","[""21244""]","[""21240""]",21244 — BLUE POLKADOT PLATE,21240 — BLUE POLKADOT CUP,1,1,0.01126126126126126,0.01946047170766272,0.007946148395586598,0.70561797752809,0.4083224967490247,36.2590377113134,0.007726998939419225,3.330840382367101,0.5569702371385573,0.5367678216279985,0.4083224967490247,0.70561797752809,0.3600000000000001,0.6861575058204272,0.00021914945616737297,11104.720413047098,False,False,False,False,
"[""21902""] -> [""21900""]","[""21902""]","[""21900""]","21902 — KEY FOB , FRONT DOOR","21900 — KEY FOB , SHED",1,1,0.011995141208624355,0.021130681243040794,0.008401660087053345,0.70042194092827,0.3976047904191617,33.14715379367846,0.00814819458170864,3.267493359794357,0.5490133656737158,0.527722577712729,0.3976047904191617,0.70042194092827,0.3694984646878199,0.6792912596852292,0.0002534655053447043,10702.693772383398,False,False,False,False,
"[""21901""] -> [""21900""]","[""21901""]","[""21900""]","21901 — KEY FOB , BACK DOOR","21900 — KEY FOB , SHED",1,1,0.017410669096062356,0.021130681243040794,0.012172284644194757,0.6991279069767441,0.5760479041916168,33.08591421807547,0.011804385345297801,3.2534400546125015,0.6375879055841804,0.6346110348676779,0.5760479041916168,0.6991279069767441,0.1410748560460652,0.6779972257337032,0.00036789929889695486,15560.87494546291,False,False,False,False,
"[""21094""] -> [""21080""]","[""21094""]","[""21080""]",21094 — SET/6 RED SPOTTY PAPER PLATES,21080 — SET/20 RED RETROSPOT PAPER NAPKINS,1,1,0.024901305800182204,0.05372507338799474,0.017334750480817895,0.6961382113821138,0.3226566179934055,12.95741759819859,0.01599692599924621,3.114162300288339,0.5093974146877597,0.4739341736365202,0.3226566179934055,0.6961382113821138,0.4702725020644096,0.6424131379941191,0.001337824481571688,8191.8313309491705,False,False,False,False,
"[""84997C""] -> [""84997D""]","[""84997C""]","[""84997D""]",84997C — BLUE 3 PIECE MINI DOTS CUTLERY SET,84997D — PINK 3 PIECE MINI DOTS CUTLERY SET,1,1,0.025964166413604616,0.02953234133009414,0.01806863042818099,0.695906432748538,0.6118251928020565,23.564214735639442,0.01730184780330305,3.191345569856806,0.6538658127752972,0.6525129020859017,0.6118251928020565,0.695906432748538,0.0953346855983773,0.6663740914184438,0.0007667826248779377,16320.358222827259,False,False,False,False,
"[""21239""] -> [""21240""]","[""21239""]","[""21240""]",21239 — PINK POLKADOT CUP,21240 — BLUE POLKADOT CUP,1,1,0.019004960016195973,0.01946047170766272,0.013184532847454196,0.6937416777629827,0.6775032509752925,35.648759607909,0.012814687360753753,3.2016747206415013,0.6856224643691375,0.6855743883937575,0.6775032509752925,0.6937416777629827,0.018018018018018,0.6742812060553199,0.00036984548670044296,18240.50115472173,False,False,False,False,
"[""22729""] -> [""22727""]","[""22729""]","[""22727""]",22729 — ALARM CLOCK BAKELIKE ORANGE,22727 — ALARM CLOCK BAKELIKE RED,1,1,0.01548739750986942,0.034492357526065394,0.010729830954550056,0.69281045751634,0.3110785033015407,20.08591198768576,0.010195634102491346,3.143035516989618,0.5019444804089404,0.4642396366057498,0.3110785033015407,0.69281045751634,0.48420373952288864,0.6583180999902746,0.0005341968520587109,8089.527193090729,False,False,False,False,
"[""22579""] -> [""22577""]","[""22579""]","[""22577""]",22579 — WOODEN TREE CHRISTMAS SCANDINAVIAN,22577 — WOODEN HEART CHRISTMAS SCANDINAVIAN,1,1,0.013994331410061747,0.021054762627796337,0.00969227654620913,0.6925858951175407,0.4603365384615384,32.894500278202806,0.009397629220235565,3.184451272157815,0.5764612167895395,0.5646437757964704,0.4603365384615384,0.6925858951175407,0.2784431137724552,0.6715311324897443,0.0002946473259735645,12270.698217606261,False,False,False,False,
"[""22725""] -> [""22727""]","[""22725""]","[""22727""]",22725 — ALARM CLOCK BAKELIKE CHOCOLATE,22727 — ALARM CLOCK BAKELIKE RED,1,1,0.013893106589735802,0.034492357526065394,0.009616357930964672,0.6921675774134791,0.27879677182685253,20.067273653023506,0.00913715193132377,3.1364715722969834,0.48548217462016585,0.4392881584405514,0.27879677182685253,0.6921675774134791,0.5313315926892951,0.6576752198874137,0.0004792059996409024,7230.90593874598,False,False,False,False,
"[""23295""] -> [""23293""]","[""23295""]","[""23293""]",23295 — SET OF 12 MINI LOAF BAKING CASES,23293 — SET OF 12 FAIRY CAKE BAKING CASES,1,1,0.011235955056179775,0.013969025204980261,0.00774369875493471,0.6891891891891891,0.5543478260869564,49.336956521739125,0.007586743415552909,3.1724474841231065,0.6217685076380728,0.6181023610937425,0.5543478260869564,0.6891891891891891,0.1565217391304348,0.6752201639842089,0.00015695533938180067,14863.615145433729,False,False,False,False,
"[""22198""] -> [""22197""]","[""22198""]","[""22197""]",22198 — LARGE POPCORN HOLDER,22197 — SMALL POPCORN HOLDER,1,1,0.016347808482639944,0.05876100819921044,0.011160036440935318,0.6826625386996904,0.18992248062015504,11.617611059111528,0.01019942273264779,2.9660506766015122,0.4362925096599227,0.3600735518978002,0.18992248062015504,0.6826625386996904,0.6632370399683417,0.6239015305004799,0.0009606137082875277,4622.042212488874,False,False,True,True,high directional confidence imbalance
"[""23200""] -> [""23199""]","[""23200""]","[""23199""]",23200 — JUMBO BAG PEARS,23199 — JUMBO BAG APPLES,1,1,0.015057192023484158,0.02474946856969329,0.010274319263083307,0.6823529411764706,0.4151329243353783,27.57040779501985,0.00990166176235025,3.0702331545028176,0.5487429327559245,0.5322284959483423,0.4151329243353783,0.6823529411764706,0.3281919451585262,0.6576034726067773,0.00037265750073305765,10823.110053912893,False,False,False,False,
"[""22356""] -> [""20724""]","[""22356""]","[""20724""]",22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,1,1,0.04008502884907379,0.05149812734082397,0.0272547828727604,0.6799242424242424,0.5292383292383293,13.202892561983472,0.025190478952630196,2.9633667974203846,0.6045812858312858,0.5998682939356295,0.5292383292383293,0.6799242424242424,0.1774193548387097,0.6284261150834185,0.0020643039201302046,13341.39466066478,False,False,False,False,
"[""21240""] -> [""21239""]","[""21240""]","[""21239""]",21240 — BLUE POLKADOT CUP,21239 — PINK POLKADOT CUP,1,1,0.01946047170766272,0.019004960016195973,0.013184532847454196,0.6775032509752925,0.6937416777629827,35.648759607909,0.012814687360753753,3.0418757489820365,0.6856224643691375,0.6855743883937575,0.6775032509752925,0.6937416777629827,0.018018018018018,0.6584982909590965,0.00036984548670044296,18240.50115472173,False,False,False,False,
"[""23343""] -> [""23344""]","[""23343""]","[""23344""]",23343 — JUMBO BAG VINTAGE CHRISTMAS,23344 — JUMBO BAG 50'S CHRISTMAS,1,1,0.012045753618787326,0.01811924283834396,0.008148598036238486,0.6764705882352942,0.4497206703910615,37.33437397305291,0.007930338101248819,3.0349041584996646,0.5630956293131778,0.5515639640522323,0.4497206703910615,0.6764705882352942,0.27586206896551724,0.6583513453969502,0.0002182599349896681,11737.802044077125,False,False,False,False,
"[""20674""] -> [""20675""]","[""20674""]","[""20675""]",20674 — GREEN POLKADOT BOWL,20675 — BLUE POLKADOT BOWL,1,1,0.01171677295272801,0.017537200121469785,0.007895535985423625,0.6738660907127428,0.4502164502164502,38.42495301674566,0.007690056593373809,3.0124521612169493,0.5620412704645965,0.5508045018715148,0.4502164502164502,0.6738660907127428,0.2725118483412322,0.6563288905912731,0.00020547939204981555,11712.94857763772,False,False,False,False,
"[""22730""] -> [""22727""]","[""22730""]","[""22727""]",22730 — ALARM CLOCK BAKELIKE IVORY,22727 — ALARM CLOCK BAKELIKE RED,1,1,0.01887842899078854,0.034492357526065394,0.012703714950905963,0.672922252010724,0.36830520909757886,19.509314534450304,0.012052553428625247,2.9519209069080143,0.5206137305541514,0.49783608821902753,0.36830520909757886,0.672922252010724,0.38394523957685134,0.6384298944846586,0.0006511615222807162,9306.016917069559,False,False,False,False,
"[""21243""] -> [""21239""]","[""21243""]","[""21239""]",21243 — PINK POLKADOT PLATE,21239 — PINK POLKADOT CUP,1,1,0.012729021155987449,0.019004960016195973,0.008553497317542262,0.6719681908548708,0.45006657789613846,35.35751668418252,0.008311582779427408,2.9905485158294147,0.5610173843755046,0.5499367455563512,0.45006657789613846,0.6719681908548708,0.27074235807860264,0.6529632308386748,0.0002419145381148541,11651.324419124045,False,False,False,False,
"[""20675""] -> [""20677""]","[""20675""]","[""20677""]",20675 — BLUE POLKADOT BOWL,20677 — PINK POLKADOT BOWL,1,1,0.017537200121469785,0.019232715861929345,0.01164085433748355,0.6637806637806637,0.6052631578947368,34.51310093415356,0.01130356635053353,2.917046042522244,0.6345219108377003,0.6338469694724028,0.6052631578947368,0.6637806637806637,0.06747230614300098,0.6445479479187344,0.0003372879869500212,15535.348265972414,False,False,False,False,
"[""22577""] -> [""22578""]","[""22577""]","[""22578""]",22577 — WOODEN HEART CHRISTMAS SCANDINAVIAN,22578 — WOODEN STAR CHRISTMAS SCANDINAVIAN,1,1,0.021054762627796337,0.019435165502581234,0.013969025204980261,0.6634615384615384,0.71875,34.13716947115384,0.013559822408691477,2.9136783653637583,0.6911057692307692,0.6905526632844382,0.6634615384615384,0.71875,0.06106870229007633,0.6440263729589571,0.000409202796288784,18497.27167105255,False,False,False,False,
"[""21094""] -> [""21086""]","[""21094""]","[""21086""]",21094 — SET/6 RED SPOTTY PAPER PLATES,21086 — SET/6 RED SPOTTY PAPER CUPS,1,1,0.024901305800182204,0.02133313088369268,0.016474339508047373,0.6615853658536586,0.7722419928825622,31.012108323930217,0.01594311669223723,2.891916514145485,0.7169136793681103,0.7147754901986835,0.6615853658536586,0.7722419928825622,0.11989795918367348,0.6402522349699659,0.0005312228158101427,19813.410874312678,False,False,False,False,
"[""21086""] -> [""21080""]","[""21086""]","[""21080""]",21086 — SET/6 RED SPOTTY PAPER CUPS,21080 — SET/20 RED RETROSPOT PAPER NAPKINS,1,1,0.02133313088369268,0.05372507338799474,0.01409555623038769,0.66073546856465,0.2623645784267546,12.298456323975842,0.012949432208065603,2.7891949759927286,0.4615500234957023,0.4163575178396189,0.2623645784267546,0.66073546856465,0.5313408053134081,0.6070103951766553,0.0011461240223220863,6242.9606153132845,False,False,False,False,
"[""22726""] -> [""22727""]","[""22726""]","[""22727""]",22726 — ALARM CLOCK BAKELIKE GREEN,22727 — ALARM CLOCK BAKELIKE RED,1,1,0.032214799068731655,0.034492357526065394,0.02115598744812228,0.6567164179104478,0.6133528980190756,19.039476133638484,0.02004482308101323,2.8125657411197227,0.6350346579647617,0.6346644137668973,0.6133528980190756,0.6567164179104478,0.05000000000000002,0.6222240603843824,0.0011111643671090508,15292.005064188746,False,False,False,False,
