RuleKey,AntecedentKey,ConsequentKey,AntecedentItems,ConsequentItems,AntecedentLength,ConsequentLength,AntecedentSupport,ConsequentSupport,Support,Confidence,ReverseConfidence,Lift,Leverage,Conviction,Kulczynski,Cosine,AllConfidence,MaxConfidence,ImbalanceRatio,ConfidenceGapVsConsequentBaseRate,ExpectedSupportUnderIndependence,ChiSquare,NonPositiveDependence,WeakPositiveDependence,DirectionalConfidenceImbalance,MisleadingCandidate,DiagnosticFlags
"[""20712"",""21931"",""22386""] -> [""85099B""]","[""20712"",""21931"",""22386""]","[""85099B""]",20712 — JUMBO BAG WOODLAND ANIMALS | 21931 — JUMBO STORAGE BAG SUKI | 22386 — JUMBO BAG PINK POLKADOT,85099B — JUMBO BAG RED RETROSPOT,3,1,0.009312683469986842,0.10155380099200324,0.007718392549853224,0.8288043478260869,0.07600299028158485,8.161234141214964,0.006772654146040662,5.248066686268932,0.4524036690538359,0.2509812917194454,0.07600299028158485,0.8288043478260869,0.8942590775269872,0.7272505468340836,0.000945738403812562,2153.233213051487,False,False,True,True,high directional confidence imbalance
"[""20719"",""20723"",""20724"",""22356""] -> [""22355""]","[""20719"",""20723"",""20724"",""22356""]","[""22355""]",20719 — WOODLAND CHARLOTTE BAG | 20723 — STRAWBERRY CHARLOTTE BAG | 20724 — RED RETROSPOT CHARLOTTE BAG | 22356 — CHARLOTTE BAG PINK POLKADOT,22355 — CHARLOTTE BAG SUKI DESIGN,4,1,0.01070452474946857,0.04408340925194858,0.008781253163275635,0.8203309692671394,0.19919632606199772,18.608609977933572,0.0083093612178972,5.320430498505601,0.5097636476645686,0.40423621217413436,0.19919632606199772,0.8203309692671394,0.7255225522552256,0.7762475600151909,0.0004718919453784353,6113.918815993218,False,False,True,True,high directional confidence imbalance
"[""20719"",""21212"",""22355""] -> [""20724""]","[""20719"",""21212"",""22355""]","[""20724""]",20719 — WOODLAND CHARLOTTE BAG | 21212 — PACK OF 72 RETROSPOT CAKE CASES | 22355 — CHARLOTTE BAG SUKI DESIGN,20724 — RED RETROSPOT CHARLOTTE BAG,3,1,0.009337989675068327,0.05149812734082397,0.007642473934608766,0.8184281842818427,0.1484029484029484,15.892387287509237,0.007161584953214797,5.22383867180949,0.4834155663423956,0.34850703809750677,0.1484029484029484,0.8184281842818427,0.7925784966698383,0.7669300569410188,0.00048088898139396816,4485.209619163705,False,False,True,True,high directional confidence imbalance
"[""22386"",""22411"",""85099C""] -> [""85099B""]","[""22386"",""22411"",""85099C""]","[""85099B""]",22386 — JUMBO BAG PINK POLKADOT | 22411 — JUMBO SHOPPER VINTAGE RED PAISLEY | 85099C — JUMBO BAG BAROQUE BLACK WHITE,85099B — JUMBO BAG RED RETROSPOT,3,1,0.010097175827512905,0.10155380099200324,0.00824982285656443,0.8170426065162908,0.08123598305507101,8.04541630677741,0.007224416271995918,4.9106853890985045,0.44913929478568093,0.2576300823627327,0.08123598305507101,0.8170426065162908,0.8844836025452766,0.7154888055242875,0.0010254065845685112,2261.5060825805167,False,False,True,True,high directional confidence imbalance
"[""21931"",""22386"",""22411""] -> [""85099B""]","[""21931"",""22386"",""22411""]","[""85099B""]",21931 — JUMBO STORAGE BAG SUKI | 22386 — JUMBO BAG PINK POLKADOT | 22411 — JUMBO SHOPPER VINTAGE RED PAISLEY,85099B — JUMBO BAG RED RETROSPOT,3,1,0.013058001822046765,0.10155380099200324,0.010628606134224112,0.813953488372093,0.1046598554697234,8.01499776887905,0.00930251641583476,4.829148319667983,0.45930667192090824,0.2918702699010306,0.1046598554697234,0.813953488372093,0.8510586517400829,0.7123996873800897,0.001326089718389353,2908.153011996378,False,False,True,True,high directional confidence imbalance
"[""21212"",""21231""] -> [""21232""]","[""21212"",""21231""]","[""21232""]",21212 — PACK OF 72 RETROSPOT CAKE CASES | 21231 — SWEETHEART CERAMIC TRINKET BOX,21232 — STRAWBERRY CERAMIC TRINKET BOX,2,1,0.010046563417349934,0.061620609373418365,0.008173904241319972,0.8136020151133502,0.13264887063655031,13.203407486332297,0.007554828881434177,5.034278622685851,0.47312544287495023,0.32851695306697254,0.13264887063655031,0.8136020151133502,0.81227580709446,0.7519814057399318,0.0006190753598857954,3921.8004612843924,False,False,True,True,high directional confidence imbalance
"[""20726"",""22383"",""22384""] -> [""20725""]","[""20726"",""22383"",""22384""]","[""20725""]",20726 — LUNCH BAG WOODLAND | 22383 — LUNCH BAG SUKI DESIGN | 22384 — LUNCH BAG PINK POLKADOT,20725 — LUNCH BAG RED RETROSPOT,3,1,0.01126126126126126,0.07733576272902115,0.009160846239497925,0.8134831460674158,0.11845549738219896,10.518848167539268,0.008289948010567507,4.946814284163683,0.4659693217248074,0.3104215692883659,0.11845549738219896,0.8134831460674158,0.8317935648295636,0.7361473833383947,0.0008708982289304183,3418.093556242638,False,False,True,True,high directional confidence imbalance
"[""21929"",""22386"",""22411""] -> [""85099B""]","[""21929"",""22386"",""22411""]","[""85099B""]",21929 — JUMBO BAG PINK VINTAGE PAISLEY | 22386 — JUMBO BAG PINK POLKADOT | 22411 — JUMBO SHOPPER VINTAGE RED PAISLEY,85099B — JUMBO BAG RED RETROSPOT,3,1,0.009464520700475756,0.10155380099200324,0.007642473934608766,0.8074866310160428,0.07525541988537253,7.95131864222027,0.006681315882907955,4.666928867069316,0.44137102545070767,0.2465111467437876,0.07525541988537253,0.8074866310160428,0.8908200734394126,0.7059328300240395,0.00096115805170081,2062.2440864063856,False,False,True,True,high directional confidence imbalance
"[""21931"",""22386"",""85099F""] -> [""85099B""]","[""21931"",""22386"",""85099F""]","[""85099B""]",21931 — JUMBO STORAGE BAG SUKI | 22386 — JUMBO BAG PINK POLKADOT | 85099F — JUMBO BAG STRAWBERRY,85099B — JUMBO BAG RED RETROSPOT,3,1,0.00981880757161656,0.10155380099200324,0.007920842190505113,0.8067010309278352,0.07799651133815101,7.943582840305092,0.006923704960398389,4.647961669534706,0.4423487711329931,0.2508383266274534,0.07799651133815101,0.8067010309278352,0.8867416829745597,0.7051472299358319,0.000997137230106723,2135.445058656414,False,False,True,True,high directional confidence imbalance
"[""20726"",""22356""] -> [""20724""]","[""20726"",""22356""]","[""20724""]",20726 — LUNCH BAG WOODLAND | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,2,1,0.010274319263083307,0.05149812734082397,0.00824982285656443,0.8029556650246306,0.16019656019656017,15.59193909538737,0.007720714654813885,4.813647003745319,0.48157611261059535,0.3586512728644459,0.16019656019656017,0.8029556650246306,0.7702127659574467,0.7514575376838066,0.0005291082017505449,4742.315625456314,False,False,True,True,high directional confidence imbalance
"[""21231"",""85123A""] -> [""21232""]","[""21231"",""85123A""]","[""21232""]",21231 — SWEETHEART CERAMIC TRINKET BOX | 85123A — WHITE HANGING HEART T-LIGHT HOLDER,21232 — STRAWBERRY CERAMIC TRINKET BOX,2,1,0.01240004048992813,0.061620609373418365,0.009920032391942505,0.8,0.16098562628336757,12.982669404517454,0.009155934340698073,4.691896953132909,0.4804928131416838,0.35887114822272087,0.16098562628336757,0.8,0.7678641926569284,0.7383793906265816,0.0007640980512444326,4678.102136725129,False,False,True,True,high directional confidence imbalance
"[""22197"",""22356""] -> [""20724""]","[""22197"",""22356""]","[""20724""]",22197 — SMALL POPCORN HOLDER | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,2,1,0.009464520700475756,0.05149812734082397,0.007541249114282822,0.7967914438502673,0.14643734643734643,15.4722411278561,0.007053844022029857,4.667627636506997,0.4716143951438069,0.34158457913292145,0.14643734643734643,0.7967914438502673,0.7868308858360965,0.7452933165094434,0.000487405092252965,4293.647533449522,False,False,True,True,high directional confidence imbalance
"[""20728"",""22356""] -> [""20724""]","[""20728"",""22356""]","[""20724""]",20728 — LUNCH BAG CARS BLUE | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,2,1,0.01126126126126126,0.05149812734082397,0.008907784188683066,0.7910112359550563,0.17297297297297298,15.360000000000001,0.008327850322232346,4.538530465949823,0.48199210446401464,0.3698966952247234,0.17297297297297298,0.7910112359550563,0.7471804511278197,0.7395131086142324,0.0005799338664507203,5038.956216655013,False,False,True,True,high directional confidence imbalance
"[""21928"",""21931"",""22411""] -> [""85099B""]","[""21928"",""21931"",""22411""]","[""85099B""]",21928 — JUMBO BAG SCANDINAVIAN PAISLEY | 21931 — JUMBO STORAGE BAG SUKI | 22411 — JUMBO SHOPPER VINTAGE RED PAISLEY,85099B — JUMBO BAG RED RETROSPOT,3,1,0.010249013058001822,0.10155380099200324,0.008097985626075513,0.7901234567901234,0.07974084226264638,7.780343513211691,0.007057159393618753,4.280831889391043,0.4349321495263849,0.25100818698982336,0.07974084226264638,0.7901234567901234,0.8804294777940458,0.6885696557981201,0.0010408262324567597,2126.358958709858,False,False,True,True,high directional confidence imbalance
"[""20727"",""22356""] -> [""20724""]","[""20727"",""22356""]","[""20724""]",20727 — LUNCH BAG BLACK SKULL. | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,2,1,0.012501265310254075,0.05149812734082397,0.009869419981779532,0.7894736842105262,0.19164619164619162,15.330143540669853,0.009225628228910642,4.505383895131084,0.49055993792835895,0.38897252471586663,0.19164619164619162,0.7894736842105262,0.7204301075268817,0.7379755568697023,0.0006437917528688896,5577.566108095484,False,False,True,True,high directional confidence imbalance
"[""20711"",""22386""] -> [""85099B""]","[""20711"",""22386""]","[""85099B""]",20711 — JUMBO BAG TOYS | 22386 — JUMBO BAG PINK POLKADOT,85099B — JUMBO BAG RED RETROSPOT,2,1,0.011944528798461383,0.10155380099200324,0.009413908290312785,0.788135593220339,0.09269872913032644,7.76076902608894,0.008200895989770586,4.2406660593177445,0.4404171611753327,0.2702945946072569,0.09269872913032644,0.788135593220339,0.8609287624604912,0.6865817922283357,0.0012130123005421988,2468.067178497342,False,False,True,True,high directional confidence imbalance
"[""20712"",""22386""] -> [""85099B""]","[""20712"",""22386""]","[""85099B""]",20712 — JUMBO BAG WOODLAND ANIMALS | 22386 — JUMBO BAG PINK POLKADOT,85099B — JUMBO BAG RED RETROSPOT,2,1,0.015031885818402672,0.10155380099200324,0.011843303978135438,0.7878787878787878,0.11662098180912035,7.758240264594613,0.010316758837198858,4.235532081037698,0.4522498848439541,0.3031224138677375,0.11662098180912035,0.7878787878787878,0.8260449383909156,0.6863249868867846,0.0015265451409365808,3113.4051227075934,False,False,True,True,high directional confidence imbalance
"[""22356"",""22382""] -> [""20724""]","[""22356"",""22382""]","[""20724""]",22356 — CHARLOTTE BAG PINK POLKADOT | 22382 — LUNCH BAG SPACEBOY DESIGN,20724 — RED RETROSPOT CHARLOTTE BAG,2,1,0.009995951007186962,0.05149812734082397,0.007844923575260654,0.7848101265822784,0.15233415233415232,15.23958573072497,0.007330150817399902,4.407743996474994,0.4685721394582154,0.3457649279151519,0.15233415233415232,0.7848101265822784,0.7735849056603774,0.7333119992414545,0.0005147727578607518,4392.462659639869,False,False,True,True,high directional confidence imbalance
"[""20719"",""20724"",""21212""] -> [""22356""]","[""20719"",""20724"",""21212""]","[""22356""]",20719 — WOODLAND CHARLOTTE BAG | 20724 — RED RETROSPOT CHARLOTTE BAG | 21212 — PACK OF 72 RETROSPOT CAKE CASES,22356 — CHARLOTTE BAG PINK POLKADOT,3,1,0.00994533859702399,0.04008502884907379,0.007794311165097682,0.7837150127226463,0.19444444444444445,19.55131467345208,0.007395651980522168,4.438195101909576,0.48907972858354537,0.3903703757351801,0.19444444444444445,0.7837150127226463,0.713600958657879,0.7436299838735725,0.0003986591845755137,5704.691941945418,False,False,True,True,high directional confidence imbalance
"[""22379"",""22386""] -> [""85099B""]","[""22379"",""22386""]","[""85099B""]",22379 — RECYCLING BAG RETROSPOT | 22386 — JUMBO BAG PINK POLKADOT,85099B — JUMBO BAG RED RETROSPOT,2,1,0.01265310254074299,0.10155380099200324,0.009894726186861018,0.7819999999999999,0.09743334163967106,7.700351856466483,0.008609755529506994,4.1213128394862215,0.4397166708198355,0.27603056563037137,0.09743334163967106,0.7819999999999999,0.8522561863173217,0.6804461990079966,0.0012849706573540242,2569.8014198046667,False,False,True,True,high directional confidence imbalance
"[""21232"",""22356""] -> [""20724""]","[""21232"",""22356""]","[""20724""]",21232 — STRAWBERRY CERAMIC TRINKET BOX | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,2,1,0.01121064885109829,0.05149812734082397,0.00875594695819415,0.781038374717833,0.17002457002457003,15.166345167248103,0.008178619536087029,4.331817830804279,0.4755314723712015,0.36441146227045135,0.17002457002457003,0.781038374717833,0.74671669793621,0.7295402473770091,0.0005773274221071216,4881.674614501645,False,False,True,True,high directional confidence imbalance
"[""20726"",""22382"",""22384""] -> [""20725""]","[""20726"",""22382"",""22384""]","[""20725""]",20726 — LUNCH BAG WOODLAND | 22382 — LUNCH BAG SPACEBOY DESIGN | 22384 — LUNCH BAG PINK POLKADOT,20725 — LUNCH BAG RED RETROSPOT,3,1,0.01095758680028343,0.07733576272902115,0.008553497317542262,0.7806004618937644,0.11060209424083771,10.093654401895941,0.007706083984672888,4.205406470929829,0.44560127806730104,0.2938299607780248,0.11060209424083771,0.7806004618937644,0.8324341478895589,0.7032646991647433,0.0008474133328693734,3034.4959087252246,False,False,True,True,high directional confidence imbalance
"[""22356"",""22383""] -> [""20724""]","[""22356"",""22383""]","[""20724""]",22356 — CHARLOTTE BAG PINK POLKADOT | 22383 — LUNCH BAG SUKI DESIGN,20724 — RED RETROSPOT CHARLOTTE BAG,2,1,0.01171677295272801,0.05149812734082397,0.00913554003441644,0.7796976241900648,0.1773955773955774,15.140310229727076,0.00853214816887333,4.30545457883528,0.47854660079282113,0.3719071258219671,0.1773955773955774,0.7796976241900648,0.7356106691623772,0.7281994968492409,0.0006033918655431091,5085.933600374412,False,False,True,True,high directional confidence imbalance
"[""21231"",""22423""] -> [""21232""]","[""21231"",""22423""]","[""21232""]",21231 — SWEETHEART CERAMIC TRINKET BOX | 22423 — REGENCY CAKESTAND 3 TIER,21232 — STRAWBERRY CERAMIC TRINKET BOX,2,1,0.009717582751290617,0.061620609373418365,0.007566555319364308,0.7786458333333333,0.12279260780287474,12.636126796714578,0.006967751948593161,4.239266894124791,0.450719220568104,0.3092118245310851,0.12279260780287474,0.7786458333333333,0.8138888888888889,0.7170252239599149,0.0005988033707711473,3447.7564070222807,False,False,True,True,high directional confidence imbalance
"[""21931"",""22411"",""85099C""] -> [""85099B""]","[""21931"",""22411"",""85099C""]","[""85099B""]",21931 — JUMBO STORAGE BAG SUKI | 22411 — JUMBO SHOPPER VINTAGE RED PAISLEY | 85099C — JUMBO BAG BAROQUE BLACK WHITE,85099B — JUMBO BAG RED RETROSPOT,3,1,0.010502075108816683,0.10155380099200324,0.008173904241319972,0.7783132530120481,0.08048841265885871,7.664048468981832,0.007107378595716132,4.052773615090419,0.42940083283545344,0.25029022810787566,0.08048841265885871,0.7783132530120481,0.8764920828258222,0.6767594520200448,0.0010665256456038402,2105.2981579592765,False,False,True,True,high directional confidence imbalance
"[""20723"",""21212""] -> [""20724""]","[""20723"",""21212""]","[""20724""]",20723 — STRAWBERRY CHARLOTTE BAG | 21212 — PACK OF 72 RETROSPOT CAKE CASES,20724 — RED RETROSPOT CHARLOTTE BAG,2,1,0.011843303978135438,0.05149812734082397,0.009211458649660897,0.7777777777777778,0.17886977886977887,15.103030303030303,0.00860155067325879,4.268258426966293,0.4783237783237783,0.3729891943755732,0.17886977886977887,0.7777777777777778,0.7325853202431044,0.7262796504369539,0.0006099079764021059,5114.440817420688,False,False,True,True,high directional confidence imbalance
"[""20723"",""20727""] -> [""20724""]","[""20723"",""20727""]","[""20724""]",20723 — STRAWBERRY CHARLOTTE BAG | 20727 — LUNCH BAG BLACK SKULL.,20724 — RED RETROSPOT CHARLOTTE BAG,2,1,0.011362486081587206,0.05149812734082397,0.008781253163275635,0.7728285077951003,0.1705159705159705,15.006924478639402,0.008196106408137718,4.175268047293825,0.47167223915553536,0.36301460445702566,0.1705159705159705,0.7728285077951003,0.7421619092185306,0.7213303804542763,0.000585146755137918,4837.801819198257,False,False,True,True,high directional confidence imbalance
"[""21928"",""22386""] -> [""85099B""]","[""21928"",""22386""]","[""85099B""]",21928 — JUMBO BAG SCANDINAVIAN PAISLEY | 22386 — JUMBO BAG PINK POLKADOT,85099B — JUMBO BAG RED RETROSPOT,2,1,0.016297196072476972,0.10155380099200324,0.012577183925498532,0.7717391304347826,0.12384749563917269,7.599313101983769,0.010922141718826548,3.9360500147016997,0.44779331303697767,0.3091568511146092,0.12384749563917269,0.7717391304347826,0.8098557692307693,0.6701853294427793,0.0016550422066719834,3222.727113753522,False,False,True,True,high directional confidence imbalance
"[""20711"",""85099C""] -> [""85099B""]","[""20711"",""85099C""]","[""85099B""]",20711 — JUMBO BAG TOYS | 85099C — JUMBO BAG BAROQUE BLACK WHITE,85099B — JUMBO BAG RED RETROSPOT,2,1,0.010299625468164793,0.10155380099200324,0.007946148395586598,0.7714987714987717,0.07824570147022178,7.596946288199716,0.006900182280500423,3.9319097096371496,0.42487223648449673,0.24569587411948074,0.07824570147022178,0.7714987714987717,0.8782269849001462,0.6699449705067684,0.0010459661150861756,2022.929175942628,False,False,True,True,high directional confidence imbalance
"[""82482"",""82483""] -> [""82494L""]","[""82482"",""82483""]","[""82494L""]",82482 — WOODEN PICTURE FRAME WHITE FINISH | 82483 — WOOD 2 DRAWER CABINET WHITE FINISH,82494L — WOODEN FRAME ANTIQUE WHITE,2,1,0.012096366028950298,0.052105476262779636,0.009312683469986842,0.7698744769874478,0.1787275376396309,14.775308320852835,0.008682396556999478,4.119032566785378,0.47430100731353936,0.3709417333808171,0.1787275376396309,0.7698744769874478,0.7289073305670818,0.7177690007246682,0.0006302869129873637,5047.069967678088,False,False,True,True,high directional confidence imbalance
"[""20723"",""20728""] -> [""20724""]","[""20723"",""20728""]","[""20724""]",20723 — STRAWBERRY CHARLOTTE BAG | 20728 — LUNCH BAG CARS BLUE,20724 — RED RETROSPOT CHARLOTTE BAG,2,1,0.010603299929142626,0.05149812734082397,0.008148598036238486,0.7684964200477328,0.15823095823095823,14.922803211108702,0.00760254794625455,4.0971369550947925,0.4633636891393455,0.3487118078603214,0.15823095823095823,0.7684964200477328,0.7579737335834896,0.7169982927069088,0.0005460500899839367,4457.077431765522,False,False,True,True,high directional confidence imbalance
"[""20719"",""20724"",""21212""] -> [""22355""]","[""20719"",""20724"",""21212""]","[""22355""]",20719 — WOODLAND CHARLOTTE BAG | 20724 — RED RETROSPOT CHARLOTTE BAG | 21212 — PACK OF 72 RETROSPOT CAKE CASES,22355 — CHARLOTTE BAG SUKI DESIGN,3,1,0.00994533859702399,0.04408340925194858,0.007642473934608766,0.7684478371501271,0.17336394948335246,17.431678951104722,0.007204049503086957,4.128299122681143,0.47090589331673977,0.36499472875684946,0.17336394948335246,0.7684478371501271,0.7359519912711402,0.7243644278981786,0.00043842443152180866,4942.565507107467,False,False,True,True,high directional confidence imbalance
"[""22386"",""85099C""] -> [""85099B""]","[""22386"",""85099C""]","[""85099B""]",22386 — JUMBO BAG PINK POLKADOT | 85099C — JUMBO BAG BAROQUE BLACK WHITE,85099B — JUMBO BAG RED RETROSPOT,2,1,0.01811924283834396,0.10155380099200324,0.013893106589735802,0.7667597765363129,0.1368053825068527,7.550281417794403,0.01205302860840484,3.852020829279795,0.4517825795215828,0.32387785432153154,0.1368053825068527,0.7667597765363129,0.7887559808612441,0.6652059755443096,0.0018400779813309625,3536.537752039193,False,False,True,True,high directional confidence imbalance
"[""20724"",""84991""] -> [""21212""]","[""20724"",""84991""]","[""21212""]",20724 — RED RETROSPOT CHARLOTTE BAG | 84991 — 60 TEATIME FAIRY CAKE CASES,21212 — PACK OF 72 RETROSPOT CAKE CASES,2,1,0.01007186962243142,0.07890474744407329,0.007718392549853224,0.7663316582914573,0.09781911481719051,9.712110907326885,0.006923674221005639,3.9418915109382677,0.4320753865543239,0.2737916807911812,0.09781911481719051,0.7663316582914573,0.8470881345375272,0.687426910847384,0.0007947183288475849,2614.1155927015825,False,False,True,True,high directional confidence imbalance
"[""82483"",""82494L""] -> [""82482""]","[""82483"",""82494L""]","[""82482""]",82483 — WOOD 2 DRAWER CABINET WHITE FINISH | 82494L — WOODEN FRAME ANTIQUE WHITE,82482 — WOODEN PICTURE FRAME WHITE FINISH,2,1,0.012172284644194757,0.05076424739346087,0.009312683469986842,0.7650727650727651,0.18344965104685945,15.071094409080454,0.008694766600965314,4.040552185873853,0.4742612080598123,0.3746362659674776,0.18344965104685945,0.7650727650727651,0.7196790939122227,0.7143085176793043,0.0006179168690215275,5155.888155343213,False,False,True,True,high directional confidence imbalance
