RuleKey,AntecedentKey,ConsequentKey,AntecedentItems,ConsequentItems,AntecedentLength,ConsequentLength,AntecedentSupport,ConsequentSupport,Support,Confidence,ReverseConfidence,Lift,Leverage,Conviction,Kulczynski,Cosine,AllConfidence,MaxConfidence,ImbalanceRatio,ConfidenceGapVsConsequentBaseRate,ExpectedSupportUnderIndependence,ChiSquare,NonPositiveDependence,WeakPositiveDependence,DirectionalConfidenceImbalance,MisleadingCandidate,DiagnosticFlags
"[""22698"",""22699""] -> [""22697""]","[""22698"",""22699""]","[""22697""]",22698 — PINK REGENCY TEACUP AND SAUCER | 22699 — ROSES REGENCY TEACUP AND SAUCER,22697 — GREEN REGENCY TEACUP AND SAUCER,2,1,0.020548638526166615,0.03423929547525053,0.018600060734892197,0.9051724137931035,0.5432372505543238,26.436654178454013,0.017896489828780664,10.184385611351914,0.7242048321737137,0.7012299004938297,0.5432372505543238,0.9051724137931035,0.3783216783216784,0.870933118317853,0.0007035709061115352,19017.280640326346,False,False,False,False,
"[""20719"",""20723"",""22356""] -> [""20724""]","[""20719"",""20723"",""22356""]","[""20724""]",20719 — WOODLAND CHARLOTTE BAG | 20723 — STRAWBERRY CHARLOTTE BAG | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,3,1,0.011843303978135438,0.05149812734082397,0.01070452474946857,0.903846153846154,0.20786240786240787,17.55104895104895,0.010094616773066464,9.864419475655444,0.5558542808542809,0.4334462341232623,0.20786240786240787,0.903846153846154,0.7533653846153847,0.85234802650533,0.0006099079764021059,7044.080745609258,False,False,False,False,
"[""22747"",""22748""] -> [""22745""]","[""22747"",""22748""]","[""22745""]",22747 — POPPY'S PLAYHOUSE BATHROOM | 22748 — POPPY'S PLAYHOUSE KITCHEN,22745 — POPPY'S PLAYHOUSE BEDROOM,2,1,0.009034315214090495,0.017790262172284643,0.008148598036238486,0.9019607843137256,0.4580369843527739,50.69969040247679,0.007987875200032756,10.01853932584271,0.6799988843332497,0.6427529833859362,0.4580369843527739,0.9019607843137256,0.46883468834688347,0.884170522141441,0.00016072283620572977,16117.40353682533,False,False,False,False,
"[""22423"",""22698""] -> [""22697""]","[""22423"",""22698""]","[""22697""]",22423 — REGENCY CAKESTAND 3 TIER | 22698 — PINK REGENCY TEACUP AND SAUCER,22697 — GREEN REGENCY TEACUP AND SAUCER,2,1,0.014019637615143233,0.03423929547525053,0.012526571515335561,0.8935018050541517,0.3658536585365854,26.095799947169148,0.012046549000574735,9.068329327232396,0.6296777317953686,0.5717437400515237,0.3658536585365854,0.8935018050541517,0.5658640226628894,0.8592625095789012,0.0004800225147608258,12545.81491233701,False,False,False,False,
"[""20723"",""22355"",""22356""] -> [""20724""]","[""20723"",""22355"",""22356""]","[""20724""]",20723 — STRAWBERRY CHARLOTTE BAG | 22355 — CHARLOTTE BAG SUKI DESIGN | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,3,1,0.012678408745824475,0.05149812734082397,0.01126126126126126,0.8882235528942116,0.21867321867321865,17.247686445291237,0.010608346953189775,8.48570425361156,0.5534483857837151,0.4407161254285338,0.21867321867321865,0.8882235528942116,0.7336202773792444,0.8367254255533877,0.0006529143080714852,7273.030252923193,False,False,False,False,
"[""22747""] -> [""22748""]","[""22747""]","[""22748""]",22747 — POPPY'S PLAYHOUSE BATHROOM,22748 — POPPY'S PLAYHOUSE KITCHEN,1,1,0.010173094442757364,0.018777204170462598,0.009034315214090495,0.8880597014925372,0.4811320754716981,47.29456491129259,0.008843292942693442,8.765590309410527,0.6845958884821177,0.653661997764809,0.4811320754716981,0.8880597014925372,0.43202033036848797,0.8692824973220746,0.00019102227139705346,16656.744013445674,False,False,False,False,
"[""22745"",""22746""] -> [""22748""]","[""22745"",""22746""]","[""22748""]",22745 — POPPY'S PLAYHOUSE BEDROOM | 22746 — POPPY'S PLAYHOUSE LIVINGROOM,22748 — POPPY'S PLAYHOUSE KITCHEN,2,1,0.011666160542565036,0.018777204170462598,0.010350237878327766,0.8872017353579177,0.5512129380053908,47.248873011325436,0.010131179999934629,8.69891747841187,0.7192073366816543,0.6993118582936507,0.5512129380053908,0.8872017353579177,0.35390428211586905,0.8684245311874551,0.0002190578783931384,19092.50302234318,False,False,False,False,
"[""22577"",""22579""] -> [""22578""]","[""22577"",""22579""]","[""22578""]",22577 — WOODEN HEART CHRISTMAS SCANDINAVIAN | 22579 — WOODEN TREE CHRISTMAS SCANDINAVIAN,22578 — WOODEN STAR CHRISTMAS SCANDINAVIAN,2,1,0.00969227654620913,0.019435165502581234,0.008578803522623748,0.885117493472585,0.44140625,45.54206103133159,0.008390432523851387,8.53537117301163,0.6632618717362925,0.6250571122730572,0.44140625,0.885117493472585,0.4741379310344828,0.8656823279700037,0.00018837099877236086,15208.316921964832,False,False,False,False,
"[""20723"",""20725"",""22356""] -> [""20724""]","[""20723"",""20725"",""22356""]","[""20724""]",20723 — STRAWBERRY CHARLOTTE BAG | 20725 — LUNCH BAG RED RETROSPOT | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,3,1,0.009034315214090495,0.05149812734082397,0.007946148395586598,0.8795518207282914,0.15429975429975432,17.079297173414822,0.007480898080254222,7.874771361379677,0.5169257875140228,0.36839466585752423,0.15429975429975432,0.8795518207282914,0.807507218479307,0.8280536933874675,0.00046525031533237567,5057.046742775794,False,False,True,True,high directional confidence imbalance
"[""21212"",""22355"",""22356""] -> [""20724""]","[""21212"",""22355"",""22356""]","[""20724""]",21212 — PACK OF 72 RETROSPOT CAKE CASES | 22355 — CHARLOTTE BAG SUKI DESIGN | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,3,1,0.009236764854742383,0.05149812734082397,0.008123291831157,0.8794520547945206,0.15773955773955775,17.0773599003736,0.00764761573845023,7.868254170922714,0.5185958062670392,0.37245721657182723,0.15773955773955775,0.8794520547945206,0.8032708032708034,0.8279539274536967,0.00047567609270677066,5170.180360109952,False,False,True,True,high directional confidence imbalance
"[""20725"",""22355"",""22356""] -> [""20724""]","[""20725"",""22355"",""22356""]","[""20724""]",20725 — LUNCH BAG RED RETROSPOT | 22355 — CHARLOTTE BAG SUKI DESIGN | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,3,1,0.009768195161453589,0.05149812734082397,0.008553497317542262,0.8756476683937824,0.16609336609336608,17.003485633537448,0.008050453559227705,7.627535892634207,0.5208705172435742,0.3813650072507058,0.16609336609336608,0.8756476683937824,0.7916466634661546,0.8241495410529585,0.0005030437583145575,5420.418842313754,False,False,True,True,high directional confidence imbalance
"[""22747""] -> [""22746""]","[""22747""]","[""22746""]",22747 — POPPY'S PLAYHOUSE BATHROOM,22746 — POPPY'S PLAYHOUSE LIVINGROOM,1,1,0.010173094442757364,0.014272699665958092,0.008907784188683066,0.8756218905472637,0.6241134751773051,61.34942309727956,0.008762586667028163,7.9252474946856974,0.7498676828622843,0.7392478752426513,0.6241134751773051,0.8756218905472637,0.263843648208469,0.8613491908813056,0.00014519752165490315,21417.18492643592,False,False,False,False,
"[""21080"",""21086""] -> [""21094""]","[""21080"",""21086""]","[""21094""]",21080 — SET/20 RED RETROSPOT PAPER NAPKINS | 21086 — SET/6 RED SPOTTY PAPER CUPS,21094 — SET/6 RED SPOTTY PAPER PLATES,2,1,0.01409555623038769,0.024901305800182204,0.0122735094645207,0.8707360861759426,0.4928861788617886,34.96748697289487,0.011922511708404153,7.543471842629146,0.6818111325188656,0.6551135644392729,0.4928861788617886,0.8707360861759426,0.40435606060606066,0.8458347803757603,0.0003509977561165474,16646.41635634819,False,False,False,False,
"[""22423"",""22697"",""22698""] -> [""22699""]","[""22423"",""22697"",""22698""]","[""22699""]",22423 — REGENCY CAKESTAND 3 TIER | 22697 — GREEN REGENCY TEACUP AND SAUCER | 22698 — PINK REGENCY TEACUP AND SAUCER,22699 — ROSES REGENCY TEACUP AND SAUCER,3,1,0.012526571515335561,0.036036036036036036,0.010906974390120458,0.8707070707070708,0.3026685393258427,24.162121212121214,0.010455566407585843,7.455658783783787,0.5866878050164568,0.5133572218948442,0.3026685393258427,0.8707070707070708,0.6243279569892474,0.8346710346710348,0.0004514079825346148,10053.39287102383,False,False,False,False,
"[""22745"",""22747""] -> [""22746"",""22748""]","[""22745"",""22747""]","[""22746"",""22748""]",22745 — POPPY'S PLAYHOUSE BEDROOM | 22747 — POPPY'S PLAYHOUSE BATHROOM,22746 — POPPY'S PLAYHOUSE LIVINGROOM | 22748 — POPPY'S PLAYHOUSE KITCHEN,2,2,0.008781253163275635,0.011995141208624355,0.007642473934608766,0.8703170028818443,0.6371308016877637,72.55579469594717,0.007537141562926595,7.6186152444579385,0.753723902284804,0.7446514417958252,0.6371308016877637,0.8703170028818443,0.2447013487475915,0.85832186167322,0.00010533237168217054,21761.85292319032,False,False,False,False,
"[""20723"",""20725"",""22355""] -> [""20724""]","[""20723"",""20725"",""22355""]","[""20724""]",20723 — STRAWBERRY CHARLOTTE BAG | 20725 — LUNCH BAG RED RETROSPOT | 22355 — CHARLOTTE BAG SUKI DESIGN,20724 — RED RETROSPOT CHARLOTTE BAG,3,1,0.00875594695819415,0.05149812734082397,0.00761716772952728,0.8699421965317918,0.1479115479115479,16.892695743562793,0.007166252858084698,7.2929255097794385,0.5089268722216699,0.3587122759017167,0.1479115479115479,0.8699421965317918,0.8120192307692308,0.8184440691909679,0.0004509148714425826,4786.7846143072065,False,False,True,True,high directional confidence imbalance
"[""20719"",""21212"",""22356""] -> [""20724""]","[""20719"",""21212"",""22356""]","[""20724""]",20719 — WOODLAND CHARLOTTE BAG | 21212 — PACK OF 72 RETROSPOT CAKE CASES | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,3,1,0.008983702803927523,0.05149812734082397,0.007794311165097682,0.8676056338028169,0.15135135135135136,16.84732394366197,0.007331667294108905,7.164216272212923,0.5094784925770841,0.362371749886911,0.15135135135135136,0.8676056338028169,0.8069164265129682,0.8161075064619929,0.000462643870988777,4884.416301704484,False,False,True,True,high directional confidence imbalance
"[""22747""] -> [""22745""]","[""22747""]","[""22745""]",22747 — POPPY'S PLAYHOUSE BATHROOM,22745 — POPPY'S PLAYHOUSE BEDROOM,1,1,0.010173094442757364,0.017790262172284643,0.008781253163275635,0.8631840796019901,0.4935988620199147,48.52003142183818,0.00860027114603557,7.17906026557712,0.6783914708109524,0.6527378335942001,0.4935988620199147,0.8631840796019901,0.3970976253298153,0.8453938174297054,0.00018098201724006546,16611.098345486338,False,False,False,False,
"[""22746"",""22748""] -> [""22745""]","[""22746"",""22748""]","[""22745""]",22746 — POPPY'S PLAYHOUSE LIVINGROOM | 22748 — POPPY'S PLAYHOUSE KITCHEN,22745 — POPPY'S PLAYHOUSE BEDROOM,2,1,0.011995141208624355,0.017790262172284643,0.010350237878327766,0.8628691983122363,0.5817923186344239,48.50233177881413,0.010136841171432764,7.162575626620571,0.7223307584733301,0.7085271142054498,0.5817923186344239,0.8628691983122363,0.29817708333333326,0.8450789361399517,0.00021339670689500255,19607.72608855771,False,False,False,False,
"[""22746"",""22747""] -> [""22745"",""22748""]","[""22746"",""22747""]","[""22745"",""22748""]",22746 — POPPY'S PLAYHOUSE LIVINGROOM | 22747 — POPPY'S PLAYHOUSE BATHROOM,22745 — POPPY'S PLAYHOUSE BEDROOM | 22748 — POPPY'S PLAYHOUSE KITCHEN,2,2,0.008907784188683066,0.01409555623038769,0.007642473934608766,0.8579545454545453,0.5421903052064632,60.86702301289374,0.007516913761689025,6.940767284138063,0.7000724253305042,0.6820371227823837,0.5421903052064632,0.8579545454545453,0.3377265238879736,0.8438589892241576,0.00012556017291974055,18199.158944688366,False,False,False,False,
"[""21669"",""21672""] -> [""21668""]","[""21669"",""21672""]","[""21668""]",21669 — BLUE STRIPE CERAMIC DRAWER KNOB | 21672 — WHITE SPOT RED CERAMIC DRAWER KNOB,21668 — RED STRIPE CERAMIC DRAWER KNOB,2,1,0.009211458649660897,0.020877619192225933,0.007895535985423625,0.8571428571428571,0.3781818181818182,41.05558441558441,0.0077032226595310695,6.8538566656544155,0.6176623376623376,0.5693468575094133,0.3781818181818182,0.8571428571428571,0.5256556442417332,0.8362652379506311,0.00019231332589255592,12568.705417176536,False,False,False,False,
"[""82578"",""82581""] -> [""82580""]","[""82578"",""82581""]","[""82580""]",82578 — KITCHEN METAL SIGN | 82581 — TOILET METAL SIGN,82580 — BATHROOM METAL SIGN,2,1,0.01019840064783885,0.03380908998886527,0.008705334548031178,0.8535980148883375,0.2574850299401198,25.247589188867924,0.008360535902785892,6.599575198889618,0.5555415224142286,0.4688162864282238,0.2574850299401198,0.8535980148883375,0.6688172043010754,0.8197889248994723,0.00034479864524528553,8376.537940277169,False,False,False,False,
"[""22697"",""22698""] -> [""22699""]","[""22697"",""22698""]","[""22699""]",22697 — GREEN REGENCY TEACUP AND SAUCER | 22698 — PINK REGENCY TEACUP AND SAUCER,22699 — ROSES REGENCY TEACUP AND SAUCER,2,1,0.021864561190403888,0.036036036036036036,0.018600060734892197,0.8506944444444445,0.5161516853932585,23.606770833333336,0.01781214861992269,6.456316781898181,0.6834230649188515,0.6626366811871206,0.5161516853932585,0.8506944444444445,0.36059240180296204,0.8146584084084085,0.0007879121149695095,16875.942062616792,False,False,False,False,
"[""20719"",""22355"",""22356""] -> [""20724""]","[""20719"",""22355"",""22356""]","[""20724""]",20719 — WOODLAND CHARLOTTE BAG | 22355 — CHARLOTTE BAG SUKI DESIGN | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,3,1,0.013538819718595,0.05149812734082397,0.011489017106994634,0.8485981308411215,0.22309582309582307,16.47823279524214,0.01079179324508197,6.264796319415544,0.5358469769684723,0.43510768607044503,0.22309582309582307,0.8485981308411215,0.7088846880907373,0.7971000035002975,0.0006972238619126639,7054.557461522533,False,False,False,False,
"[""20719"",""20725"",""22355""] -> [""20724""]","[""20719"",""20725"",""22355""]","[""20724""]",20719 — WOODLAND CHARLOTTE BAG | 20725 — LUNCH BAG RED RETROSPOT | 22355 — CHARLOTTE BAG SUKI DESIGN,20724 — RED RETROSPOT CHARLOTTE BAG,3,1,0.008857171778520093,0.05149812734082397,0.007515942909201336,0.8485714285714286,0.14594594594594595,16.47771428571429,0.007059815149071556,6.263691611900223,0.49725868725868727,0.3519169786264366,0.14594594594594595,0.8485714285714286,0.8069923371647509,0.7970733012306047,0.00045612776012978005,4593.023807530661,False,False,True,True,high directional confidence imbalance
"[""20719"",""20723"",""22355""] -> [""20724""]","[""20719"",""20723"",""22355""]","[""20724""]",20719 — WOODLAND CHARLOTTE BAG | 20723 — STRAWBERRY CHARLOTTE BAG | 22355 — CHARLOTTE BAG SUKI DESIGN,20724 — RED RETROSPOT CHARLOTTE BAG,3,1,0.012804939771231906,0.05149812734082397,0.010856361979957485,0.8478260869565217,0.2108108108108108,16.463241106719366,0.010196931561027004,6.233012306046014,0.5293184488836663,0.42276578009325844,0.2108108108108108,0.8478260869565217,0.7239583333333333,0.7963279596156978,0.000659430418930482,6654.291818140859,False,False,False,False,
"[""22423"",""22698""] -> [""22699""]","[""22423"",""22698""]","[""22699""]",22423 — REGENCY CAKESTAND 3 TIER | 22698 — PINK REGENCY TEACUP AND SAUCER,22699 — ROSES REGENCY TEACUP AND SAUCER,2,1,0.014019637615143233,0.036036036036036036,0.011868610183216924,0.8465703971119133,0.32935393258426965,23.492328519855594,0.011363398016905456,6.282776894541597,0.5879621648480915,0.5280353108441096,0.32935393258426965,0.8465703971119133,0.5765407554671967,0.8105343610758773,0.0005052121663114679,10626.4095362233,False,False,False,False,
"[""22747"",""22748""] -> [""22745"",""22746""]","[""22747"",""22748""]","[""22745"",""22746""]",22747 — POPPY'S PLAYHOUSE BATHROOM | 22748 — POPPY'S PLAYHOUSE KITCHEN,22745 — POPPY'S PLAYHOUSE BEDROOM | 22746 — POPPY'S PLAYHOUSE LIVINGROOM,2,2,0.009034315214090495,0.011666160542565036,0.007642473934608766,0.84593837535014,0.6550976138828634,72.51214932827796,0.007537078162929048,6.41518510338735,0.7505179946165017,0.7444274384947286,0.6550976138828634,0.84593837535014,0.2015503875968992,0.834272214807575,0.00010539577167971753,21746.709130404317,False,False,False,False,
"[""21669"",""21671""] -> [""21668""]","[""21669"",""21671""]","[""21668""]",21669 — BLUE STRIPE CERAMIC DRAWER KNOB | 21671 — RED SPOT CERAMIC DRAWER KNOB,21668 — RED STRIPE CERAMIC DRAWER KNOB,2,1,0.009844113776698046,0.020877619192225933,0.008325741471808888,0.8457583547557842,0.39878787878787886,40.51028745033887,0.008120219813094041,6.347976768903741,0.6222731167718315,0.5807565585167209,0.39878787878787886,0.8457583547557842,0.4926553672316385,0.8248807355635582,0.00020552165871484684,13077.068552286944,False,False,False,False,
"[""20723"",""22356""] -> [""20724""]","[""20723"",""22356""]","[""20724""]",20723 — STRAWBERRY CHARLOTTE BAG | 22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,2,1,0.018574754529810708,0.05149812734082397,0.01566454094543982,0.843324250681199,0.3041769041769042,16.375823631409464,0.014707975871339082,6.053916300276831,0.5737505774290516,0.506477797923576,0.3041769041769042,0.843324250681199,0.6051162790697675,0.791826123340375,0.0009565650741007387,9599.94746342262,False,False,False,False,
"[""21899"",""21901""] -> [""21900""]","[""21899"",""21901""]","[""21900""]","21899 — KEY FOB , GARAGE DESIGN | 21901 — KEY FOB , BACK DOOR","21900 — KEY FOB , SHED",2,1,0.010173094442757364,0.021130681243040794,0.008578803522623748,0.8432835820895522,0.4059880239520958,39.90801680221646,0.008363839106698492,6.246118510163454,0.624635803020824,0.5851179668441077,0.4059880239520958,0.8432835820895522,0.48218262806236073,0.8221529008465114,0.00021496441592525558,13271.920460186588,False,False,False,False,
"[""84997A"",""84997C""] -> [""84997D""]","[""84997A"",""84997C""]","[""84997D""]",84997A — GREEN 3 PIECE MINI DOTS CUTLERY SET | 84997C — BLUE 3 PIECE MINI DOTS CUTLERY SET,84997D — PINK 3 PIECE MINI DOTS CUTLERY SET,2,1,0.009236764854742383,0.02953234133009414,0.007769004960016196,0.841095890410959,0.26306769494430166,28.480501461421984,0.0074962216675401264,6.10725336921579,0.5520817926776304,0.47038830461389647,0.26306769494430166,0.841095890410959,0.6546938775510205,0.8115635490808648,0.0002727832924760695,8466.21125540504,False,False,False,False,
"[""22746""] -> [""22748""]","[""22746""]","[""22748""]",22746 — POPPY'S PLAYHOUSE LIVINGROOM,22748 — POPPY'S PLAYHOUSE KITCHEN,1,1,0.014272699665958092,0.018777204170462598,0.011995141208624355,0.8404255319148937,0.6388140161725068,44.75775649480989,0.011727139812932967,6.148996187198437,0.7396197740437003,0.7327179602933644,0.6388140161725068,0.8404255319148937,0.21394230769230776,0.8216483277444311,0.0002680013956913884,20965.040845350206,False,False,False,False,
"[""23171""] -> [""23170""]","[""23171""]","[""23170""]",23171 — REGENCY TEA PLATE GREEN,23170 — REGENCY TEA PLATE ROSES,1,1,0.009641664136046158,0.01126126126126126,0.008072679420994027,0.837270341207349,0.7168539325842697,74.3496062992126,0.007964102122164678,6.075959023539665,0.7770621368958093,0.7747261043302087,0.7168539325842697,0.837270341207349,0.12623274161735698,0.8260090799460877,0.00010857729882934862,23574.021356150097,False,False,False,False,
"[""21931"",""22386"",""85099C""] -> [""85099B""]","[""21931"",""22386"",""85099C""]","[""85099B""]",21931 — JUMBO STORAGE BAG SUKI | 22386 — JUMBO BAG PINK POLKADOT | 85099C — JUMBO BAG BAROQUE BLACK WHITE,85099B — JUMBO BAG RED RETROSPOT,3,1,0.010223706852920336,0.10155380099200324,0.008553497317542262,0.8366336633663367,0.08422626463992026,8.238329389878933,0.00751524102640021,5.49957976362471,0.46042996400312847,0.2654553226766399,0.08422626463992026,0.8366336633663367,0.8847756803138025,0.7350798623743334,0.0010382562911420516,2417.2697076034874,False,False,True,True,high directional confidence imbalance
"[""21928"",""21931"",""22386""] -> [""85099B""]","[""21928"",""21931"",""22386""]","[""85099B""]",21928 — JUMBO BAG SCANDINAVIAN PAISLEY | 21931 — JUMBO STORAGE BAG SUKI | 22386 — JUMBO BAG PINK POLKADOT,85099B — JUMBO BAG RED RETROSPOT,3,1,0.00913554003441644,0.10155380099200324,0.007642473934608766,0.8365650969529085,0.07525541988537253,8.237654216593853,0.00671472511999916,5.4972725057946885,0.4559102584191405,0.25091045739992285,0.07525541988537253,0.8365650969529085,0.8968565815324164,0.7350112959609052,0.0009277488146096055,2157.2114601759304,False,False,True,True,high directional confidence imbalance
"[""22698""] -> [""22697""]","[""22698""]","[""22697""]",22698 — PINK REGENCY TEACUP AND SAUCER,22697 — GREEN REGENCY TEACUP AND SAUCER,1,1,0.026141309849175016,0.03423929547525053,0.021864561190403888,0.8363988383349469,0.6385809312638582,24.428038799441065,0.020969501158367907,5.903140874402763,0.7374898847994025,0.7308271677297852,0.6385809312638582,0.8363988383349469,0.21024967148488832,0.8021595428596964,0.0008950600320359802,20641.038123096405,False,False,False,False,
